gene_name	gene_id	protein_id	transcript_count	dmr_transcript_count	dmr_count	dmr_A_count	dmr_C_count	dmr_G_count	dmr_U_count	gene_level_ont_C3	gene_level_ont_C4	ont_gene_log2FC_C4vsC3	ont_gene_pval	ont_gene_qval	protein_level_C3	protein_level_C4	protein_log2FC_C4vsC3	protein_pval	protein_qval	median_transcript_len
UFD1	ENSG00000070010	Q92890	1	0	0	0	0	0	0	6.828165939539663	6.838688565780793	-0.0070388516875079	0.9808691933356992	0.9990269081233384	15.94107579149074	16.154656434538385	0.216762044146205	3.14170096328159e-05	0.000334602963495366	1007.0
UEVLD	ENSG00000151116	Q8IX04	1	0	0	0	0	0	0	3.8125558152993966	3.715415687172815	-0.1339500233962801	0.833271409140085	1.0	11.613203150707765	11.206387641767096	-1.70215301775064	0.508575291781771	0.866778761328194	4207.0
UCKL1	ENSG00000198276	Q9NWZ5	1	0	0	0	0	0	0	4.5091376195660455	4.2478416319269225	-0.2441529700961731	0.6435798540379853	0.9990269081233384	12.800278295671106	13.243671468664337	0.448804487387422	0.334493241256373	0.67356539934624	1838.0
UCK2	ENSG00000143179	Q9BZX2	1	0	0	0	0	0	0	2.537639066566872	3.2934405839794905				13.925794536060472	13.910466283648223	-0.0466043091473865	0.957694700004297	1.0	4801.0
UCK1	ENSG00000130717	Q9HA47	1	0	0	0	0	0	0	4.196138348249143	3.7525986228074726	-0.5264954200488411	0.3914854299719228	1.0	0.0	0.0	0.0	1.0	1.0	2162.0
ANKRD37	ENSG00000186352	Q7Z713	1	0	0	0	0	0	0	3.4199019467005116	4.552668918499595	1.2327575506589816	0.0449054095494861	1.0	0.0	0.0	0.0	1.0	1.0	784.0
ANKRD39	ENSG00000213337	Q53RE8	1	0	0	0	0	0	0	2.15024416283656	2.7833265835836007				0.0	0.0	0.0	1.0	1.0	892.0
UBXN8	ENSG00000104691	O00124	1	0	0	0	0	0	0	3.429047707076243	4.221309827756785	0.8495347754256672	0.1828426663114452	1.0	0.0	0.0	0.0	1.0	1.0	1451.0
ANKRD40	ENSG00000154945	Q6AI12	1	0	0	0	0	0	0	4.723619794857122	4.097357966836228	-0.6640391812307276	0.2475496622302888	0.9309933524968969	0.0	0.0	0.0	1.0	1.0	4166.0
UBXN2B	ENSG00000215114	Q14CS0	1	0	0	0	0	0	0	3.3216923866076256	3.2722739844407376	-0.05688254338203	0.9400547291575424	1.0	0.0	0.0	0.0	1.0	1.0	4971.0
UBXN2A	ENSG00000173960	P68543	1	0	0	0	0	0	0	3.5118500010508535	3.388211642523383	-0.1577639049529554	0.8177301657884828	1.0	0.0	0.0	0.0	1.0	1.0	2195.0
UBXN1	ENSG00000162191	Q04323	1	0	0	0	0	0	0	6.657660430798025	6.207031365257204	-0.4652463973738334	0.1535934778997214	0.8178852698160166	14.7354838265864	15.051708853688897	0.311922123888448	0.00208072372744313	0.0127315125698626	1134.0
ANKRD42	ENSG00000137494	Q8N9B4	1	0	0	0	0	0	0	2.5083491156972766	2.8522390220806773				0.0	0.0	0.0	1.0	1.0	2514.0
UBTD2	ENSG00000168246	Q8WUN7	1	0	0	0	0	0	0	4.094184276371848	3.5801789669054003	-0.5593514486692982	0.3545152028727952	1.0	13.370252408117683	13.48376066289826	0.118962794603897	0.854965502925167	1.0	2988.0
UBTD1	ENSG00000165886	Q9HAC8	1	0	0	0	0	0	0	6.318665585896555	6.003698353382171	-0.3225865473554342	0.31351677443735	0.9910195056394788	0.0	0.0	0.0	1.0	1.0	1647.0
ANKRD50	ENSG00000151458	Q9ULJ7	1	0	0	0	0	0	0	2.537486397601471	2.236531190037347				12.203509482710478	12.277131195544403	-0.240256346489501	0.989659262316589	1.0	4212.0
ANKRD54	ENSG00000100124	Q6NXT1	1	0	0	0	0	0	0	3.8288129028275635	4.090529622518077	0.2953368590748091	0.6222339003065274	1.0	0.0	0.0	0.0	1.0	1.0	2087.0
UBR4	ENSG00000127481	Q5T4S7	1	0	0	0	0	0	0	4.8630917611590005	4.485097401802052	-0.4172806392879932	0.4417528340337254	0.9990269081233384	13.299691760876854	13.168000101716306	-0.140927863900785	0.999311537616181	1.0	15892.0
UBR3	ENSG00000144357	Q6ZT12	1	0	0	0	0	0	0	2.977840071193883	3.076244440319588	0.133973467491505	0.8704783220275962	1.0	0.0	0.0	0.0	1.0	1.0	8009.0
SLC22A4	ENSG00000197208	Q9H015	1	0	0	0	0	0	0	2.847115029533578	4.157989615729133				0.0	0.0	0.0	1.0	1.0	2234.0
CCNK	ENSG00000090061	O75909	1	0	0	0	0	0	0	3.023302408763998	3.035910814806807	0.0137953122657709	0.9873356511856752	1.0	11.56763083754015	11.520048406811139	-0.0619343314335675	0.809182563283914	1.0	5627.0
SLC22A17	ENSG00000092096	Q8WUG5	1	0	0	0	0	0	0	3.633401957776787	2.462991950057388				0.0	0.0	0.0	1.0	1.0	2455.0
SMC6	ENSG00000163029	Q96SB8	1	0	0	0	0	0	0	3.1393867066358094	2.4769331770754075	-0.7784252714404447	0.3753805668612904	1.0	0.0	0.0	0.0	1.0	1.0	3729.0
CASC3	ENSG00000108349	O15234	1	0	0	0	0	0	0	2.645816914791805	3.368333954907452				11.796426745937683	12.118449074004115	0.147332030541204	0.599355778775564	0.952580600993645	3890.0
CASD1	ENSG00000127995	Q96PB1	1	0	0	0	0	0	0	1.9524138762656968	2.5581181087754694				0.0	0.0	0.0	1.0	1.0	3931.0
SMIM10	ENSG00000184785	Q96HG1	1	0	0	0	0	0	0	2.6775481687763123	3.8496697619310067	1.3458411556736576	0.0777123791204923	1.0	0.0	0.0	0.0	1.0	1.0	1483.0
CASP3	ENSG00000164305	P42574	1	0	0	0	0	0	0	5.490916085984104	5.494589003717028	-0.038224788745655	0.9229978669427016	0.9990269081233384	13.66750434380015	13.942697310236277	0.380364124018229	0.0139767335624882	0.0615802273445241	2645.0
SMG7	ENSG00000116698	Q92540	1	0	0	0	0	0	0	3.7380311216905935	3.9340306632406916	0.2244268377705651	0.7116297789233144	1.0	0.0	0.0	0.0	1.0	1.0	5788.0
SMG6	ENSG00000070366	Q86US8	1	0	0	0	0	0	0	3.833433217568414	3.6927981673218646	-0.1833364505449176	0.8133388592006453	1.0	0.0	0.0	0.0	1.0	1.0	5974.0
SMG5	ENSG00000198952	Q9UPR3	1	0	0	0	0	0	0	4.855268834793912	4.735790750762907	-0.1478933214603089	0.804255507087286	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	4559.0
SMG1	ENSG00000157106	Q96Q15	1	0	0	0	0	0	0	4.1890426553424644	3.7615198816057305	-0.4495035392848388	0.4439134760618771	1.0	0.0	0.0	0.0	1.0	1.0	16062.0
IFT81	ENSG00000122970	Q8WYA0	1	0	0	0	0	0	0	3.0943151800054465	3.524962677810166				0.0	0.0	0.0	1.0	1.0	3124.0
CASTOR2	ENSG00000274070	A6NHX0	1	0	0	0	0	0	0	2.537639066566872	1.7218530340118339				0.0	0.0	0.0	1.0	1.0	8100.0
SMCO4	ENSG00000166002	Q9NRQ5	1	0	0	0	0	0	0	2.687652711571233	2.4884526043772457				0.0	0.0	0.0	1.0	1.0	987.0
SMCHD1	ENSG00000101596	A6NHR9	1	0	0	0	0	0	0	2.8004320972779113	3.021375886958803	0.2547906264528255	0.7638094087154663	1.0	11.812448657741513	11.563260881512797	-0.254559906606088	0.517730933650935	0.875428738161148	8833.0
SMC5	ENSG00000198887	Q8IY18	1	0	0	0	0	0	0	3.3277280114510663	3.0670573981010723	-0.3279011178490196	0.6948245456068718	1.0	0.0	0.0	0.0	1.0	1.0	5949.0
CBWD2			1	0	0	0	0	0	0	3.715715381156623	4.487726039171024	0.784654180483999	0.2439623711925199	1.0	0.0	0.0	0.0	1.0	1.0	1411.0
SMC2	ENSG00000136824	O95347	1	0	0	0	0	0	0	2.5763713105437236	3.5490772741377388	1.0861051911626116	0.1747510361762388	1.0	12.482625525749256	12.65142787881483	-0.0190795889020563	0.999721257008929	1.0	4266.0
THAP1	ENSG00000131931	Q9NVV9	1	0	0	0	0	0	0	3.4883705762896087	3.4035364615938755	-0.1202178894026974	0.8670992046172437	1.0	0.0	0.0	0.0	1.0	1.0	2161.0
SMARCD2	ENSG00000108604	Q92925	1	0	0	0	0	0	0	5.183466522995124	5.247848048948951	0.0663374087816241	0.8890881352305556	0.9990269081233384	12.809149586161924	13.007770658662574	0.184021721418741	0.0348113818615079	0.128579719444135	2464.0
CAVIN2	ENSG00000168497	O95810	1	0	0	0	0	0	0	3.2538257102155876	4.179655617625326	1.005223236543788	0.1130749961740695	1.0	15.90844572534576	16.21396788017783	0.306827978679395	0.00393430113381651	0.0218118886733898	3054.0
SMARCC2	ENSG00000139613	Q8TAQ2	1	0	0	0	0	0	0	4.143635213248888	3.826833547893079	-0.3392501153551993	0.5912360708626538	1.0	12.661523471031902	12.639377206781964	-0.0764891154030298	0.999970151062045	1.0	5090.0
GPR161	ENSG00000143147	Q8N6U8	1	0	0	0	0	0	0	2.291253693164138	1.7444818357626306				0.0	0.0	0.0	1.0	1.0	2676.0
CBLL1	ENSG00000105879	Q75N03	1	0	0	0	0	0	0	2.9093547788735985	2.599523466524253				0.0	0.0	0.0	1.0	1.0	3987.0
SMARCA4	ENSG00000127616	P51532	1	0	0	0	0	0	0	2.8829743576518108	3.043740024161589	0.1306822931997085	0.8755088499391319	1.0	11.696995699094044	11.530755327404538	-0.0742471642971047	0.894965929378936	1.0	3802.0
CC2D1B	ENSG00000154222	Q5T0F9	1	0	0	0	0	0	0	3.2262679534372567	3.4722614345893326	0.2571177293643847	0.7381874594031868	1.0	13.211856587066325	13.12187486426867	-0.150069359893736	0.695328325950807	1.0	4335.0
SFRP1	ENSG00000104332	Q8N474	1	0	0	0	0	0	0	7.8050837627847525	7.751149780387201	-0.0649795504756071	0.7929131208825616	0.9990269081233384	12.971163903769547	13.679352395557263	0.625186059874166	0.00070585774431356	0.00509920842452841	4464.0
SLC7A11	ENSG00000151012	Q9UPY5	1	0	0	0	0	0	0	6.135944324712019	5.784597387874739	-0.3366920373092672	0.488948430200304	0.9990269081233384	13.487178858858126	13.652538689319536	0.170797632990115	0.336683549712658	0.675991847155181	9645.0
SLC6A8	ENSG00000130821	P48029	1	0	0	0	0	0	0	5.649551261141306	5.843512083550428	0.2126596229944303	0.6545984028305541	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3931.0
SMIM12	ENSG00000163866	Q96EX1	1	0	0	0	0	0	0	4.778059347841116	4.900166698400395	0.1036121992491759	0.8194559966505585	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2817.0
SMIM13	ENSG00000224531	P0DJ93	1	0	0	0	0	0	0	4.189332434152996	3.8577353320986303	-0.3480114311523765	0.5690178483236316	1.0	0.0	0.0	0.0	1.0	1.0	4887.0
SMIM14	ENSG00000163683	Q96QK8	1	0	0	0	0	0	0	4.968528174927513	4.477420326575899	-0.5361673944552872	0.2425682100353304	0.9298199158522666	0.0	0.0	0.0	1.0	1.0	830.0
SMIM19	ENSG00000176209	Q96E16	1	0	0	0	0	0	0	5.62346545596686	5.119930400868759	-0.5130879684196562	0.2123011376366769	0.9101949963087538	0.0	0.0	0.0	1.0	1.0	793.0
IGF2BP3	ENSG00000136231	O00425	1	0	0	0	0	0	0	4.637793362064913	5.298960750797352	0.6877213685532181	0.13576420408776	0.7897927864763976	15.443109810143422	15.439712469196355	-0.0399179124045379	0.915231835777408	1.0	4274.0
SMAD1	ENSG00000170365	Q15797	1	0	0	0	0	0	0	3.50892579741439	3.6795801000292134	0.1367408457772658	0.8389883208208954	1.0	0.0	0.0	0.0	1.0	1.0	3002.0
SLX1B	ENSG00000181625	Q9BQ83	1	0	0	0	0	0	0	4.135624100906784	4.107573777583999	-0.0200148821372794	0.9716516048818746	1.0	0.0	0.0	0.0	1.0	1.0	1165.0
SLX1A	ENSG00000132207	Q9BQ83	1	0	0	0	0	0	0	4.135624100906784	4.107573777583999	-0.0200148821372794	0.9716516048818746	1.0	0.0	0.0	0.0	1.0	1.0	1133.0
SLU7	ENSG00000164609	O95391	1	0	0	0	0	0	0	3.6602123757012355	3.528552353013854				0.0	0.0	0.0	1.0	1.0	3480.0
CBX1	ENSG00000108468	P83916	1	0	0	0	0	0	0	5.684848828421043	5.723261341571819	0.0169103499211254	0.9633564971142696	0.9990269081233384	12.22071214534023	12.473650377579881	0.190708934325131	0.321192795280751	0.657233072611317	2182.0
GPR153	ENSG00000158292	Q6NV75	1	0	0	0	0	0	0	3.1431634857754034	3.457653143446463	0.3321920670084378	0.6601312842489062	1.0	0.0	0.0	0.0	1.0	1.0	4198.0
CBX4	ENSG00000141582	O00257	1	0	0	0	0	0	0	5.252318082336229	4.266310590490485	-1.0636629677437834	0.021928058175469	0.3305083307673641	0.0	0.0	0.0	1.0	1.0	2675.0
SLIT2	ENSG00000145147	O94813	1	0	0	0	0	0	0	2.5149638872115587	3.7788564386048464				13.092596812355987	12.504989445623277	-0.593411021727966	9.31622360211848e-08	1.74787162018554e-06	8053.0
CBX6	ENSG00000183741	O95503	1	0	0	0	0	0	0	4.107826895811253	4.740336095815688	0.6488147379082785	0.2604172745080937	0.946485225656405	0.0	0.0	0.0	1.0	1.0	6052.0
SLFN5	ENSG00000166750	Q08AF3	1	0	0	0	0	0	0	4.516781683564875	4.353768533104552	-0.1894734008859034	0.7781723561430391	0.9990269081233384	12.991395063749295	12.784852398263146	-0.26418242374374	0.121449371574613	0.333558962356645	10555.0
SLFN13	ENSG00000154760	Q68D06	1	0	0	0	0	0	0	3.74980780552602	3.586455431618154	-0.2000052866330627	0.764715656390349	1.0	0.0	0.0	0.0	1.0	1.0	3910.0
SLFN12	ENSG00000172123	Q8IYM2	1	0	0	0	0	0	0	2.851615792331166	3.4319468006703837				0.0	0.0	0.0	1.0	1.0	2423.0
CBY1	ENSG00000100211	Q9Y3M2	1	0	0	0	0	0	0	4.538859431397561	4.89548340993762	0.355053439608167	0.4599533800800373	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1133.0
SLF2	ENSG00000119906	Q8IX21	1	0	0	0	0	0	0	1.5649380468001666	2.712507800123987				0.0	0.0	0.0	1.0	1.0	6892.0
SLC9B2	ENSG00000164038	Q86UD5	1	0	0	0	0	0	0	3.1760304676870694	3.0939748233744853	-0.1066783962091129	0.8920580483231778	1.0	0.0	0.0	0.0	1.0	1.0	1911.0
SLC9A7	ENSG00000065923	Q96T83	1	0	0	0	0	0	0	3.0550843606730185	2.943520108206263				15.786930990095371	15.687101644827292	-0.0891525196727284	0.752551619584735	1.0	9971.0
SLC9A6	ENSG00000198689	Q92581	1	0	0	0	0	0	0	3.5378253897565606	3.153453206042989	-0.4430960064835822	0.5506511772928899	1.0	14.488101331131148	14.58765740384578	0.0502266308038612	0.719785104913319	1.0	4755.0
GPR137	ENSG00000173264	Q96N19	1	0	0	0	0	0	0	4.252561918422316	3.786831757753965	-0.4747690703170564	0.4131683006661446	1.0	0.0	0.0	0.0	1.0	1.0	2166.0
SLC9A3R1			1	0	0	0	0	0	0	3.543400196672373	3.492633861018593	-0.0844610798221691	0.9013048878453108	1.0	0.0	0.0	0.0	1.0	1.0	1993.0
SLC7A6OS	ENSG00000103061	Q96CW6	1	0	0	0	0	0	0	1.8186303847765808	1.7444818357626306				0.0	0.0	0.0	1.0	1.0	4180.0
GPR137B	ENSG00000077585	O60478	1	0	0	0	0	0	0	2.9265220473735405	3.0504605982735833	0.1433899817704301	0.8618604014247844	1.0	0.0	0.0	0.0	1.0	1.0	2033.0
SMAP2	ENSG00000084070	Q8WU79	1	0	0	0	0	0	0	4.568501640719262	4.722140964955441	0.1544201433866153	0.7440000662856304	0.9990269081233384	14.375538985383763	14.586425684562824	0.219269783165249	0.00247936688912504	0.0148186632845807	2905.0
HLA-C	ENSG00000204525	P10321	24	0	0	0	0	0	0	10.658111456878348	10.619133492650446	-0.0686579495628885	0.7828615080496534	0.9990269081233384	17.030594798646813	17.383057935498417	0.318157826238043	0.000474962210319249	0.0036268677677478	1538.0
SMARCA2	ENSG00000080503	P51531	1	0	0	0	0	0	0	3.7626579930711257	3.519298827712186	-0.2617044080479442	0.7096191979147952	1.0	12.443397519429855	12.396155741896917	0.074914307434293	0.983252000707193	1.0	5679.0
CCDC50	ENSG00000152492	Q8IVM0	1	0	0	0	0	0	0	5.6720954315894225	6.142894986781165	0.4621759448465024	0.2146342709751996	0.9125560540249704	14.640508227455138	14.921385657766647	0.257053459765065	0.00671111825637281	0.0341033148346263	1926.0
CCDC51	ENSG00000164051	Q96ER9	1	0	0	0	0	0	0	4.152534549555836	4.020386174550538	-0.1268542365499305	0.8231398806642511	1.0	0.0	0.0	0.0	1.0	1.0	1611.0
SLC35G2	ENSG00000168917	Q8TBE7	1	0	0	0	0	0	0	3.027286472230448	3.5837444513578305	0.6068144888953854	0.4209421065669734	1.0	0.0	0.0	0.0	1.0	1.0	1949.0
SLC5A3	ENSG00000198743	P53794	1	0	0	0	0	0	0	2.625648584342976	3.381008337368898				0.0	0.0	0.0	1.0	1.0	11566.0
CCBE1	ENSG00000183287	Q6UXH8	1	0	0	0	0	0	0	2.8734320169694216	2.8597286544118914	-0.0179701215811474	0.983833220643874	1.0	0.0	0.0	0.0	1.0	1.0	1692.0
CCDC106	ENSG00000173581	Q9BWC9	1	0	0	0	0	0	0	3.8219485870435266	3.306381489911465	-0.5709551290859401	0.4644248808775314	1.0	0.0	0.0	0.0	1.0	1.0	2093.0
GPR108	ENSG00000125734	Q9NPR9	1	0	0	0	0	0	0	5.376142880449103	4.758476604167008	-0.6707689474696391	0.1189069792347036	0.7570626422470399	12.692468961765977	12.994323744732215	0.21581156180491	0.330354311292696	0.6680428264248	2009.0
SLC49A4	ENSG00000138463	Q96SL1	1	0	0	0	0	0	0	4.689060644580317	4.268104450001391	-0.4402723116567141	0.3867187524936448	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1822.0
IGFBP7	ENSG00000163453	Q16270	1	0	0	0	0	0	0	5.96798852984661	5.27185094169898	-0.7129513239561829	0.0545104888007329	0.5139560372640537	16.673119145857875	16.353873813631342	-0.360186874202269	0.0693945308126568	0.220027650578911	1427.0
GPN3	ENSG00000111231	Q9UHW5	1	0	0	0	0	0	0	4.141449180095678	3.9800234058387414	-0.1368972133073173	0.8187903526772871	1.0	0.0	0.0	0.0	1.0	1.0	833.0
CCDC126	ENSG00000169193	Q96EE4	1	0	0	0	0	0	0	3.334523129702587	3.1339744880275333				0.0	0.0	0.0	1.0	1.0	2470.0
SLC41A1	ENSG00000133065	Q8IVJ1	1	0	0	0	0	0	0	4.269617181436353	4.071832695454345	-0.2281901314240779	0.7354068466082445	1.0	0.0	0.0	0.0	1.0	1.0	5017.0
CCDC142	ENSG00000135637	Q17RM4	1	0	0	0	0	0	0	5.103455895937443	5.381608758700001	0.2594439183474496	0.5504826022101179	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2309.0
IK	ENSG00000113141	Q13123	1	0	0	0	0	0	0	4.087801833493501	4.863830177653332	0.7580144451147882	0.1804068803833739	0.8611384095664576	13.741109349353227	13.623623273418387	-0.16749179103484	0.0602807675541201	0.197542411198175	1905.0
CCDC167	ENSG00000198937	Q9P0B6	1	0	0	0	0	0	0	5.391868154329567	5.589299816954529	0.1861029042552712	0.6484816313390795	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	572.0
SLC39A3	ENSG00000141873	Q9BRY0	1	0	0	0	0	0	0	4.948565366937082	4.73967464492723	-0.232685255239253	0.6222840710555715	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1367.0
CCDC186	ENSG00000165813	Q7Z3E2	1	0	0	0	0	0	0	2.3434908416813403	2.991692743207331				11.321056484281467	11.164522106023137	-0.209663390765491	0.212501352671477	0.500013564882305	7228.0
CCDC22	ENSG00000101997	O60826	1	0	0	0	0	0	0	3.474162940312888	3.478231431087194	-0.0153242455784029	0.9822873514009112	1.0	13.938887936455483	13.768807655700147	-0.145159618129498	0.291135546063682	0.618049458222864	2310.0
CCDC24	ENSG00000159214	Q8N4L8	1	0	0	0	0	0	0	2.922249343577618	1.5480368453099735				0.0	0.0	0.0	1.0	1.0	1472.0
CCDC28A	ENSG00000024862	Q8IWP9	1	0	0	0	0	0	0	2.19362734323758	2.587057042640729	0.505309384842112	0.6222230401308174	1.0	0.0	0.0	0.0	1.0	1.0	1247.0
CCDC28B	ENSG00000160050	Q9BUN5	1	0	0	0	0	0	0	2.6826092866012496	2.942109676010991	0.2947874011773507	0.7332826934805856	1.0	0.0	0.0	0.0	1.0	1.0	880.0
SLC38A9	ENSG00000177058	Q8NBW4	1	0	0	0	0	0	0	3.4590140358922334	3.5165182169321914	0.0830187776472694	0.9038600609722294	1.0	0.0	0.0	0.0	1.0	1.0	2522.0
CCDC32	ENSG00000128891	Q9BV29	1	0	0	0	0	0	0	3.264083320842549	3.001370812926148	-0.2741586175553444	0.7294750696098407	1.0	0.0	0.0	0.0	1.0	1.0	1704.0
SLC7A1	ENSG00000139514	P30825	1	0	0	0	0	0	0	5.80989359397737	5.73193472853337	-0.0783555711277977	0.847006311938684	0.9990269081233384	14.189683798123982	14.170606954622155	0.0981573496898119	0.990708084460005	1.0	7343.0
CARM1	ENSG00000142453	Q86X55	1	0	0	0	0	0	0	4.276374081107803	4.228126478609531	-0.0580664167541105	0.9293920515570592	1.0	14.10422585823223	14.101926775275736	0.0349813638519894	0.998623802294851	1.0	3295.0
SFR1	ENSG00000156384	Q86XK3	1	0	0	0	0	0	0	2.6672328160843657	3.3194084134300534	0.6655079447977394	0.4392539719794035	1.0	0.0	0.0	0.0	1.0	1.0	1503.0
SF3B5	ENSG00000169976	Q9BWJ5	1	0	0	0	0	0	0	7.707106898109081	7.669333238308443	-0.048476029234917	0.8676078309275312	0.9990269081233384	14.407668070490654	14.78167132360512	0.379438177959152	0.0312310067131429	0.117734453783545	690.0
S100PBP	ENSG00000116497	Q96BU1	1	0	0	0	0	0	0	3.2441462379890504	3.147423211940727	-0.0747886112822704	0.9277406951725818	1.0	0.0	0.0	0.0	1.0	1.0	4220.0
INPPL1	ENSG00000165458	O15357	1	0	0	0	0	0	0	4.972054428894556	3.831222811393999	-1.230964193314154	0.0635972043210237	0.5573993147557844	13.513341737616987	13.368729796237183	-0.126852934075814	0.536822510752368	0.893029343653378	4789.0
CCAR2	ENSG00000158941	Q8N163	1	0	0	0	0	0	0	4.004987049380999	4.255992079104027	0.216047575283189	0.7599351558338266	1.0	14.416257088292522	14.20342585174881	-0.199819453751823	0.000625553522852744	0.00461508627667142	3980.0
SLC5A6	ENSG00000138074	Q9Y289	1	0	0	0	0	0	0	2.401229832854292	2.9291795186103173				0.0	0.0	0.0	1.0	1.0	3213.0
SLC35F6	ENSG00000213699	Q8N357	1	0	0	0	0	0	0	3.392280417549477	2.627651587061983				0.0	0.0	0.0	1.0	1.0	3738.0
SLC66A1	ENSG00000040487	Q6ZP29	1	0	0	0	0	0	0	3.509081518671279	3.6211279114528834				0.0	0.0	0.0	1.0	1.0	2175.0
SLC35F5	ENSG00000115084	Q8WV83	1	0	0	0	0	0	0	5.454212020959154	5.914139984659301	0.4797474493784385	0.195224446560455	0.8893008067581282	0.0	0.0	0.0	1.0	1.0	3120.0
SLC35E4	ENSG00000100036	Q6ICL7	1	0	0	0	0	0	0	3.4531027330425323	4.524648674108028	1.159285390161813	0.0573227060581983	1.0	0.0	0.0	0.0	1.0	1.0	2585.0
CCDC59	ENSG00000133773	Q9P031	1	0	0	0	0	0	0	4.768344126227154	4.119398995120789	-0.6998510059997406	0.1674215432987907	0.8444966113004667	13.542611527213086	13.620166759621668	0.0830053220929608	0.830129926485382	1.0	984.0
CCDC6	ENSG00000108091	Q16204	1	0	0	0	0	0	0	5.665719859494584	5.641840155757054	-0.0448090114898372	0.902937099247246	0.9990269081233384	14.908988802192285	14.88338900784743	-0.0198031036988819	0.999846941691514	1.0	5727.0
SLC35D2	ENSG00000130958	Q76EJ3	1	0	0	0	0	0	0	2.5763713105437236	3.1704879481937494	0.702907381973096	0.4261437313384202	1.0	0.0	0.0	0.0	1.0	1.0	1623.0
SLC35D1	ENSG00000116704	Q9NTN3	1	0	0	0	0	0	0	4.55495345439451	3.6970874688811417	-0.9093847425106047	0.1588447011387445	1.0	0.0	0.0	0.0	1.0	1.0	6193.0
SLC35C2			1	0	0	0	0	0	0	4.107213584567136	4.153656423456209	0.007957064935114	0.9894125291882592	1.0	0.0	0.0	0.0	1.0	1.0	971.0
CCDC71	ENSG00000177352	Q8IV32	1	0	0	0	0	0	0	3.7726372863906277	4.427679127409294	0.7224403969375031	0.2436861758741296	1.0	0.0	0.0	0.0	1.0	1.0	1791.0
SLC35B3	ENSG00000124786	Q9H1N7	1	0	0	0	0	0	0	5.301499580388442	5.136903326412003	-0.1678419179183398	0.691360604192809	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2137.0
GPN2	ENSG00000142751	Q9H9Y4	1	0	0	0	0	0	0	2.8097142527702874	3.2713589519738275	0.5654088690555432	0.5004702099289551	1.0	0.0	0.0	0.0	1.0	1.0	715.0
SLC35A5	ENSG00000138459	Q9BS91	1	0	0	0	0	0	0	5.163571032469345	5.6539109865238055	0.4993535037188809	0.2170650138828711	0.9125560540249704	0.0	0.0	0.0	1.0	1.0	2444.0
SLC35A3	ENSG00000117620	Q9Y2D2	1	0	0	0	0	0	0	2.728443204197387	3.178673443895051				0.0	0.0	0.0	1.0	1.0	5696.0
CCDC74A	ENSG00000163040	Q96AQ1	1	0	0	0	0	0	0	2.973604051348489	2.8582338352609935	-0.1544183408225084	0.8522050961118078	1.0	0.0	0.0	0.0	1.0	1.0	1290.0
CCDC74B	ENSG00000152076	Q96LY2	1	0	0	0	0	0	0	3.3042201780214953	2.7707688923700307	-0.612785709730445	0.4600726797084189	1.0	0.0	0.0	0.0	1.0	1.0	1329.0
CCDC82	ENSG00000149231	Q8N4S0	1	0	0	0	0	0	0	2.7624332430768255	2.8324920190771152	0.0147170817967162	0.987222720492982	1.0	0.0	0.0	0.0	1.0	1.0	1878.0
SLC31A2	ENSG00000136867	O15432	1	0	0	0	0	0	0	3.350685160237642	3.486113802019285	0.1656811126371808	0.8235827821350883	1.0	0.0	0.0	0.0	1.0	1.0	1723.0
