contig	polya_length	coverage	run	condition
ENST00000327284.12	259	1	s2_r1	s2
ENST00000327299.8	85	19	s2_r1	s2
ENST00000327300.12	110	44	s2_r1	s2
ENST00000327304.10	95	16	s2_r1	s2
ENST00000327331.2	123	1	s2_r1	s2
ENST00000327347.10	37	20	s2_r1	s2
ENST00000327357.9	23	1	s2_r1	s2
ENST00000327365.10	190	1	s2_r1	s2
ENST00000327367.9	109	8	s2_r1	s2
ENST00000327374.9	137	5	s2_r1	s2
ENST00000327423.11	202	9	s2_r1	s2
ENST00000327428.10	96	43	s2_r1	s2
ENST00000327435.11	138	90	s2_r1	s2
ENST00000327441.11	24	1	s2_r1	s2
ENST00000327443.9	85	4	s2_r1	s2
ENST00000327470.6	86	9	s2_r1	s2
ENST00000327473.9	107	2	s2_r1	s2
ENST00000327490.8	50	24	s2_r1	s2
ENST00000327492.4	168	12	s2_r1	s2
ENST00000327505.6	121	3	s2_r1	s2
ENST00000327536.5	113	8	s2_r1	s2
ENST00000327551.6	130	2	s2_r1	s2
ENST00000327555.5	87	4	s2_r1	s2
ENST00000327570.13	59	3	s2_r1	s2
ENST00000327582.5	126	1	s2_r1	s2
ENST00000327668.11	53	1	s2_r1	s2
ENST00000327671.10	204	1	s2_r1	s2
ENST00000327673.4	217	2	s2_r1	s2
ENST00000327678.10	17	3	s2_r1	s2
ENST00000327680.7	264	1	s2_r1	s2
ENST00000327697.11	41	24	s2_r1	s2
ENST00000327726.11	68	4	s2_r1	s2
ENST00000327741.9	110	3	s2_r1	s2
ENST00000327761.7	98	9	s2_r1	s2
ENST00000327772.7	69	63	s2_r1	s2
ENST00000327773.7	126	85	s2_r1	s2
ENST00000327787.13	99	8	s2_r1	s2
ENST00000327790.7	69	1	s2_r1	s2
ENST00000327791.8	70	4	s2_r1	s2
ENST00000327800.10	41	4	s2_r1	s2
ENST00000327812.12	149	1	s2_r1	s2
ENST00000327827.12	100	55	s2_r1	s2
ENST00000327858.11	170	3	s2_r1	s2
ENST00000327876.5	19	1	s2_r1	s2
ENST00000327877.10	18	6	s2_r1	s2
ENST00000327883.11	171	3	s2_r1	s2
ENST00000327892.13	40	56	s2_r1	s2
ENST00000327898.9	41	5	s2_r1	s2
ENST00000327906.8	152	1	s2_r1	s2
ENST00000327949.15	97	6	s2_r1	s2
ENST00000328024.11	39	12	s2_r1	s2
ENST00000328046.8	185	8	s2_r1	s2
ENST00000328070.10	86	4	s2_r1	s2
ENST00000328086.12	150	2	s2_r1	s2
ENST00000328089.11	62	29	s2_r1	s2
ENST00000328090.9	60	13	s2_r1	s2
ENST00000328142.3	247	3	s2_r1	s2
ENST00000328194.8	56	45	s2_r1	s2
ENST00000328195.8	45	9	s2_r1	s2
ENST00000328252.4	125	294	s2_r1	s2
ENST00000328257.13	49	25	s2_r1	s2
ENST00000328268.9	140	117	s2_r1	s2
ENST00000328300.11	89	9	s2_r1	s2
ENST00000328306.4	82	1	s2_r1	s2
ENST00000328333.12	230	3	s2_r1	s2
ENST00000328379.6	46	38	s2_r1	s2
ENST00000328381.10	40	7	s2_r1	s2
ENST00000328434.8	86	44	s2_r1	s2
ENST00000328459.11	36	23	s2_r1	s2
ENST00000328514.11	194	1	s2_r1	s2
ENST00000328550.6	109	1	s2_r1	s2
ENST00000328554.9	66	4	s2_r1	s2
ENST00000328560.12	74	2	s2_r1	s2
ENST00000328568.9	140	5	s2_r1	s2
ENST00000328599.4	130	7	s2_r1	s2
ENST00000328600.3	142	1	s2_r1	s2
ENST00000328631.10	37	36	s2_r1	s2
ENST00000328649.11	76	113	s2_r1	s2
ENST00000328654.10	117	6	s2_r1	s2
ENST00000328666.11	94	11	s2_r1	s2
ENST00000328697.11	185	1	s2_r1	s2
ENST00000328703.12	44	93	s2_r1	s2
ENST00000328709.8	88	11	s2_r1	s2
ENST00000328724.9	56	13	s2_r1	s2
ENST00000328735.10	91	3	s2_r1	s2
ENST00000328736.7	54	2	s2_r1	s2
ENST00000328747.12	25	2	s2_r1	s2
ENST00000328766.9	120	8	s2_r1	s2
ENST00000328771.9	58	4	s2_r1	s2
ENST00000328827.9	90	31	s2_r1	s2
ENST00000328834.9	33	6	s2_r1	s2
ENST00000328848.6	68	198	s2_r1	s2
ENST00000328850.8	49	2	s2_r1	s2
ENST00000328879.9	113	13	s2_r1	s2
ENST00000328908.9	54	1	s2_r1	s2
ENST00000328914.5	127	14	s2_r1	s2
ENST00000328916.7	169	224	s2_r1	s2
ENST00000328923.8	59	75	s2_r1	s2
ENST00000328933.10	164	1	s2_r1	s2
ENST00000328965.9	69	63	s2_r1	s2
ENST00000329047.13	27	13	s2_r1	s2
ENST00000329099.4	99	2	s2_r1	s2
ENST00000329134.9	153	1	s2_r1	s2
ENST00000329138.9	69	26	s2_r1	s2
ENST00000329146.9	70	91	s2_r1	s2
ENST00000329151.5	54	2	s2_r1	s2
ENST00000329152.7	252	1	s2_r1	s2
ENST00000329197.9	150	2	s2_r1	s2
ENST00000329214.13	188	3	s2_r1	s2
ENST00000329235.6	38	15	s2_r1	s2
ENST00000329236.8	27	1	s2_r1	s2
ENST00000329245.9	41	4	s2_r1	s2
ENST00000329251.5	54	1708	s2_r1	s2
ENST00000329271.8	66	6	s2_r1	s2
ENST00000329276.10	185	19	s2_r1	s2
ENST00000329281.6	95	3	s2_r1	s2
ENST00000329285.13	8	2	s2_r1	s2
ENST00000329291.6	93	2	s2_r1	s2
ENST00000329305.6	47	28	s2_r1	s2
ENST00000329309.4	72	3	s2_r1	s2
ENST00000329314.6	105	2	s2_r1	s2
ENST00000329319.7	79	4	s2_r1	s2
ENST00000329321.4	28	5	s2_r1	s2
ENST00000329378.7	47	2	s2_r1	s2
ENST00000329399.7	34	9	s2_r1	s2
ENST00000329406.5	78	15	s2_r1	s2
ENST00000329421.8	52	136	s2_r1	s2
ENST00000329433.10	206	4	s2_r1	s2
ENST00000329474.7	188	4	s2_r1	s2
ENST00000329478.4	149	2	s2_r1	s2
ENST00000329516.8	56	8	s2_r1	s2
ENST00000329517.11	78	2	s2_r1	s2
ENST00000329524.8	138	3	s2_r1	s2
ENST00000329548.5	111	29	s2_r1	s2
ENST00000329559.8	88	48	s2_r1	s2
ENST00000329565.6	42	11	s2_r1	s2
ENST00000329600.8	108	3	s2_r1	s2
ENST00000329608.11	142	35	s2_r1	s2
ENST00000329623.11	57	4	s2_r1	s2
ENST00000329627.11	37	3	s2_r1	s2
ENST00000329629.8	210	1	s2_r1	s2
ENST00000329630.10	143	3	s2_r1	s2
ENST00000329665.5	38	11	s2_r1	s2
ENST00000329667.7	31	1	s2_r1	s2
ENST00000329673.8	80	2	s2_r1	s2
ENST00000329687.8	111	12	s2_r1	s2
ENST00000329713.5	24	10	s2_r1	s2
ENST00000329734.4	31	2	s2_r1	s2
ENST00000329759.6	86	18	s2_r1	s2
ENST00000329783.9	155	2	s2_r1	s2
ENST00000329841.10	89	64	s2_r1	s2
ENST00000329875.13	88	69	s2_r1	s2
ENST00000329886.11	18	1	s2_r1	s2
ENST00000329908.12	67	6	s2_r1	s2
ENST00000329957.7	107	14	s2_r1	s2
ENST00000329962.11	95	4	s2_r1	s2
ENST00000329966.10	54	8	s2_r1	s2
ENST00000329967.11	54	69	s2_r1	s2
ENST00000329970.8	69	45	s2_r1	s2
ENST00000329994.7	140	4	s2_r1	s2
ENST00000330010.12	161	7	s2_r1	s2
ENST00000330022.11	26	2	s2_r1	s2
ENST00000330029.6	97	63	s2_r1	s2
ENST00000330045.12	46	10	s2_r1	s2
ENST00000330062.8	39	81	s2_r1	s2
ENST00000330070.6	106	16	s2_r1	s2
ENST00000330106.5	131	3	s2_r1	s2
ENST00000330125.10	167	6	s2_r1	s2
ENST00000330133.5	60	68	s2_r1	s2
ENST00000330137.12	48	17	s2_r1	s2
ENST00000330143.8	87	3	s2_r1	s2
ENST00000330149.10	61	10	s2_r1	s2
ENST00000330154.6	58	6	s2_r1	s2
ENST00000330173.6	85	3	s2_r1	s2
ENST00000330175.9	145	3	s2_r1	s2
ENST00000330181.9	46	14	s2_r1	s2
ENST00000330188.13	171	11	s2_r1	s2
ENST00000330194.2	181	1	s2_r1	s2
ENST00000330198.8	176	4	s2_r1	s2
ENST00000330205.10	130	4	s2_r1	s2
ENST00000330208.6	93	1	s2_r1	s2
ENST00000330233.11	21	1	s2_r1	s2
ENST00000330236.7	57	1	s2_r1	s2
ENST00000330263.5	101	37	s2_r1	s2
ENST00000330280.11	37	2	s2_r1	s2
ENST00000330287.10	30	2	s2_r1	s2
ENST00000330288.6	71	7	s2_r1	s2
ENST00000330295.10	107	23	s2_r1	s2
ENST00000330317.6	95	3	s2_r1	s2
ENST00000330333.11	123	55	s2_r1	s2
ENST00000330342.8	87	9	s2_r1	s2
ENST00000330368.3	109	1	s2_r1	s2
ENST00000330374.7	103	31	s2_r1	s2
ENST00000330387.11	45	51	s2_r1	s2
ENST00000330394.3	82	1	s2_r1	s2
ENST00000330398.9	68	92	s2_r1	s2
ENST00000330439.7	153	2	s2_r1	s2
ENST00000330452.8	338	1	s2_r1	s2
ENST00000330459.8	82	30	s2_r1	s2
ENST00000330475.9	81	3	s2_r1	s2
ENST00000330479.8	98	1	s2_r1	s2
ENST00000330494.12	145	1	s2_r1	s2
ENST00000330501.12	79	3	s2_r1	s2
ENST00000330503.12	58	37	s2_r1	s2
ENST00000330513.10	47	3	s2_r1	s2
ENST00000330537.10	156	31	s2_r1	s2
ENST00000330574.2	89	22	s2_r1	s2
ENST00000330579.6	100	7	s2_r1	s2
ENST00000330619.13	37	3	s2_r1	s2
ENST00000330634.11	57	12	s2_r1	s2
ENST00000330636.9	102	30	s2_r1	s2
ENST00000330651.11	152	1	s2_r1	s2
ENST00000330687.8	106	1	s2_r1	s2
ENST00000330688.9	162	4	s2_r1	s2
ENST00000330689.6	53	3	s2_r1	s2
ENST00000330701.7	101	1	s2_r1	s2
ENST00000330710.10	128	8	s2_r1	s2
ENST00000330720.7	49	93	s2_r1	s2
ENST00000330735.7	146	1	s2_r1	s2
ENST00000330752.12	30	4	s2_r1	s2
ENST00000330753.6	72	18	s2_r1	s2
ENST00000330775.9	54	3	s2_r1	s2
ENST00000330794.9	67	10	s2_r1	s2
ENST00000330796.9	194	3	s2_r1	s2
ENST00000330817.11	46	17	s2_r1	s2
ENST00000330843.9	34	2	s2_r1	s2
ENST00000330847.1	127	1	s2_r1	s2
ENST00000330852.10	94	11	s2_r1	s2
ENST00000330871.3	184	7	s2_r1	s2
ENST00000330899.5	156	151	s2_r1	s2
ENST00000330909.12	122	2	s2_r1	s2
ENST00000330912.7	158	1	s2_r1	s2
ENST00000330914.7	42	4	s2_r1	s2
ENST00000330915.7	112	1	s2_r1	s2
ENST00000330938.8	110	317	s2_r1	s2
ENST00000330964.10	61	533	s2_r1	s2
ENST00000330978.3	47	46	s2_r1	s2
ENST00000331079.11	36	9	s2_r1	s2
ENST00000331113.9	56	1	s2_r1	s2
ENST00000331128.6	76	1	s2_r1	s2
ENST00000331134.11	96	45	s2_r1	s2
ENST00000331173.6	35	19	s2_r1	s2
ENST00000331200.8	66	67	s2_r1	s2
ENST00000331203.7	173	2	s2_r1	s2
ENST00000331222.6	33	7	s2_r1	s2
ENST00000331242.12	186	4	s2_r1	s2
ENST00000331244.10	47	61	s2_r1	s2
ENST00000331268.9	118	74	s2_r1	s2
ENST00000331272.9	139	5	s2_r1	s2
ENST00000331285.7	329	1	s2_r1	s2
ENST00000331299.6	155	1	s2_r1	s2
ENST00000331314.11	69	7	s2_r1	s2
ENST00000331320.12	39	12	s2_r1	s2
ENST00000331327.5	48	10	s2_r1	s2
ENST00000331334.5	61	21	s2_r1	s2
ENST00000331335.9	6	2	s2_r1	s2
ENST00000331343.11	125	7	s2_r1	s2
ENST00000331366.10	107	6	s2_r1	s2
ENST00000331380.4	38	4	s2_r1	s2
ENST00000331397.8	103	3	s2_r1	s2
ENST00000331426.6	60	2	s2_r1	s2
ENST00000331434.7	59	13	s2_r1	s2
ENST00000331457.9	33	68	s2_r1	s2
ENST00000331479.4	41	13	s2_r1	s2
ENST00000331483.9	135	707	s2_r1	s2
ENST00000331497.3	74	69	s2_r1	s2
ENST00000331523.7	61	501	s2_r1	s2
ENST00000331536.8	69	10	s2_r1	s2
ENST00000331552.12	36	9	s2_r1	s2
ENST00000331559.9	170	3	s2_r1	s2
ENST00000331565.5	14	7	s2_r1	s2
ENST00000331569.6	117	13	s2_r1	s2
ENST00000331573.8	60	45	s2_r1	s2
ENST00000331595.9	159	84	s2_r1	s2
ENST00000331597.9	152	20	s2_r1	s2
ENST00000331666.11	45	73	s2_r1	s2
ENST00000331677.7	88	32	s2_r1	s2
ENST00000331710.10	36	18	s2_r1	s2
ENST00000331711.11	122	1	s2_r1	s2
ENST00000331728.9	59	8	s2_r1	s2
ENST00000331733.4	157	1	s2_r1	s2
ENST00000331738.12	67	4	s2_r1	s2
ENST00000331758.8	50	10	s2_r1	s2
ENST00000331762.7	78	6	s2_r1	s2
ENST00000331768.10	80	38	s2_r1	s2
ENST00000331769.6	180	1	s2_r1	s2
ENST00000331772.9	49	7	s2_r1	s2
ENST00000331808.5	40	44	s2_r1	s2
ENST00000331817.6	43	7	s2_r1	s2
ENST00000331821.7	57	1	s2_r1	s2
ENST00000331825.11	61	3883	s2_r1	s2
ENST00000331835.10	107	281	s2_r1	s2
ENST00000331872.11	86	26	s2_r1	s2
ENST00000331886.10	125	10	s2_r1	s2
ENST00000331889.10	29	1	s2_r1	s2
ENST00000331890.6	121	3	s2_r1	s2
ENST00000331920.11	50	2	s2_r1	s2
ENST00000331923.9	117	3	s2_r1	s2
ENST00000331968.11	148	3	s2_r1	s2
ENST00000332035.10	94	4	s2_r1	s2
ENST00000332047.10	77	4	s2_r1	s2
ENST00000332050.10	169	5	s2_r1	s2
ENST00000332065.9	42	24	s2_r1	s2
ENST00000332070.7	93	3	s2_r1	s2
ENST00000332118.11	96	104	s2_r1	s2
ENST00000332127.8	49	7	s2_r1	s2
ENST00000332131.9	48	5	s2_r1	s2
ENST00000332175.12	54	7	s2_r1	s2
ENST00000332180.10	150	21	s2_r1	s2
ENST00000332211.10	68	127	s2_r1	s2
ENST00000332231.9	63	1	s2_r1	s2
ENST00000332246.10	21	5	s2_r1	s2
ENST00000332262.10	42	3	s2_r1	s2
ENST00000332272.9	153	3	s2_r1	s2
ENST00000332290.3	26	19	s2_r1	s2
ENST00000332298.9	51	12	s2_r1	s2
ENST00000332303.6	127	20	s2_r1	s2
ENST00000332312.4	88	1	s2_r1	s2
ENST00000332349.5	94	7	s2_r1	s2
ENST00000332375.4	23	2	s2_r1	s2
ENST00000332395.7	24	12	s2_r1	s2
ENST00000332408.9	58	1	s2_r1	s2
ENST00000332431.5	60	1	s2_r1	s2
ENST00000332435.10	154	1	s2_r1	s2
ENST00000332439.5	105	3	s2_r1	s2
ENST00000332468.5	215	1	s2_r1	s2
ENST00000332496.10	12	3	s2_r1	s2
ENST00000332499.4	75	27	s2_r1	s2
ENST00000332503.6	101	7	s2_r1	s2
ENST00000332509.8	21	1	s2_r1	s2
ENST00000332512.8	153	1	s2_r1	s2
ENST00000332536.10	44	2	s2_r1	s2
ENST00000332556.5	153	128	s2_r1	s2
ENST00000332582.5	112	1	s2_r1	s2
ENST00000332592.7	74	1	s2_r1	s2
ENST00000332598.7	113	514	s2_r1	s2
ENST00000332624.8	91	33	s2_r1	s2
ENST00000332629.7	94	7	s2_r1	s2
ENST00000332674.9	117	11	s2_r1	s2
ENST00000332680.8	91	17	s2_r1	s2
ENST00000332687.11	166	24	s2_r1	s2
ENST00000332704.5	56	1	s2_r1	s2
ENST00000332707.10	56	115	s2_r1	s2
ENST00000332725.7	71	10	s2_r1	s2
ENST00000332780.4	106	12	s2_r1	s2
ENST00000332783.12	184	8	s2_r1	s2
ENST00000332810.4	126	14	s2_r1	s2
ENST00000332822.6	9	1	s2_r1	s2
ENST00000332830.9	127	5	s2_r1	s2
ENST00000332843.3	131	2	s2_r1	s2
ENST00000332853.9	38	6	s2_r1	s2
ENST00000332854.11	1	1	s2_r1	s2
ENST00000332858.10	189	8	s2_r1	s2
ENST00000332859.11	80	122	s2_r1	s2
ENST00000332884.11	60	11	s2_r1	s2
ENST00000332896.8	118	9	s2_r1	s2
ENST00000332972.9	268	1	s2_r1	s2
ENST00000332981.11	258	1	s2_r1	s2
ENST00000333003.10	63	10	s2_r1	s2
ENST00000333007.8	120	5	s2_r1	s2
ENST00000333012.5	73	1	s2_r1	s2
ENST00000333027.7	153	4	s2_r1	s2
ENST00000333039.4	61	4	s2_r1	s2
ENST00000333050.7	178	8	s2_r1	s2
ENST00000333055.8	119	42	s2_r1	s2
ENST00000333082.7	110	4	s2_r1	s2
ENST00000333090.5	88	64	s2_r1	s2
ENST00000333119.7	61	100	s2_r1	s2
ENST00000333129.4	17	1	s2_r1	s2
ENST00000333130.4	47	50	s2_r1	s2
ENST00000333137.12	110	30	s2_r1	s2
ENST00000333167.13	33	15	s2_r1	s2
ENST00000333175.9	92	5	s2_r1	s2
ENST00000333188.10	48	97	s2_r1	s2
ENST00000333201.13	31	8	s2_r1	s2
ENST00000333202.8	40	10	s2_r1	s2
ENST00000333213.11	53	2	s2_r1	s2
ENST00000333219.9	220	5	s2_r1	s2
ENST00000333229.6	57	2	s2_r1	s2
ENST00000333234.5	22	2	s2_r1	s2
ENST00000333244.6	47	3	s2_r1	s2
ENST00000333256.11	41	29	s2_r1	s2
ENST00000333274.11	173	1	s2_r1	s2
ENST00000333305.5	161	13	s2_r1	s2
ENST00000333314.3	77	4	s2_r1	s2
ENST00000333371.8	72	4	s2_r1	s2
ENST00000333383.8	86	4	s2_r1	s2
ENST00000333396.11	156	1	s2_r1	s2
ENST00000333421.7	197	10	s2_r1	s2
ENST00000333449.9	112	62	s2_r1	s2
ENST00000333483.14	207	2	s2_r1	s2
ENST00000333486.4	112	10	s2_r1	s2
ENST00000333503.8	78	50	s2_r1	s2
ENST00000333511.9	160	18	s2_r1	s2
ENST00000333610.4	44	4	s2_r1	s2
ENST00000333611.8	27	1	s2_r1	s2
ENST00000333628.4	134	74	s2_r1	s2
ENST00000333634.10	86	36	s2_r1	s2
ENST00000333646.10	30	3	s2_r1	s2
ENST00000333651.11	41	38	s2_r1	s2
ENST00000333676.8	68	91	s2_r1	s2
ENST00000333725.10	59	5	s2_r1	s2
ENST00000333751.8	68	9	s2_r1	s2
ENST00000333762.6	81	34	s2_r1	s2
ENST00000333775.9	54	45	s2_r1	s2
ENST00000333861.5	85	1	s2_r1	s2
ENST00000333868.10	41	2	s2_r1	s2
ENST00000333896.5	130	3	s2_r1	s2
ENST00000333916.8	157	1	s2_r1	s2
ENST00000333924.6	23	6	s2_r1	s2
ENST00000333926.6	127	29	s2_r1	s2
ENST00000333942.10	48	8	s2_r1	s2
ENST00000333957.8	92	1	s2_r1	s2
ENST00000333972.11	28	1	s2_r1	s2
ENST00000334010.11	254	2	s2_r1	s2
ENST00000334035.9	144	1	s2_r1	s2
ENST00000334047.12	124	17	s2_r1	s2
ENST00000334049.11	143	1	s2_r1	s2
ENST00000334062.8	147	11	s2_r1	s2
ENST00000334082.11	158	8	s2_r1	s2
ENST00000334116.7	106	2	s2_r1	s2
ENST00000334121.11	113	3	s2_r1	s2
ENST00000334126.12	20	1	s2_r1	s2
ENST00000334133.9	45	61	s2_r1	s2
ENST00000334136.11	166	2	s2_r1	s2
ENST00000334141.7	58	2	s2_r1	s2
ENST00000334163.4	83	14	s2_r1	s2
ENST00000334181.5	125	1	s2_r1	s2
ENST00000334186.9	66	2	s2_r1	s2
ENST00000334192.8	73	2	s2_r1	s2
ENST00000334197.12	116	2	s2_r1	s2
ENST00000334205.9	42	17	s2_r1	s2
ENST00000334211.12	36	4	s2_r1	s2
ENST00000334213.10	18	4	s2_r1	s2
ENST00000334218.9	66	7	s2_r1	s2
ENST00000334220.9	85	15	s2_r1	s2
ENST00000334223.6	34	2	s2_r1	s2
ENST00000334241.9	23	2	s2_r1	s2
ENST00000334256.9	146	16	s2_r1	s2
ENST00000334270.3	51	4	s2_r1	s2
ENST00000334274.9	44	14	s2_r1	s2
ENST00000334295.9	56	44	s2_r1	s2
ENST00000334304.10	171	35	s2_r1	s2
ENST00000334307.10	38	11	s2_r1	s2
ENST00000334318.10	126	5	s2_r1	s2
ENST00000334344.11	43	1	s2_r1	s2
ENST00000334350.7	91	3	s2_r1	s2
ENST00000334351.8	112	46	s2_r1	s2
ENST00000334352.8	48	11	s2_r1	s2
ENST00000334370.8	54	4	s2_r1	s2
ENST00000334379.11	82	13	s2_r1	s2
ENST00000334398.8	76	3	s2_r1	s2
ENST00000334414.11	158	8	s2_r1	s2
ENST00000334421.5	146	3	s2_r1	s2
ENST00000334444.11	130	4	s2_r1	s2
ENST00000334462.10	148	5	s2_r1	s2
ENST00000334464.7	118	11	s2_r1	s2
ENST00000334475.10	91	4	s2_r1	s2
ENST00000334478.9	67	215	s2_r1	s2
ENST00000334482.9	66	5	s2_r1	s2
ENST00000334512.10	32	17	s2_r1	s2
ENST00000334513.6	45	1	s2_r1	s2
ENST00000334521.8	71	2	s2_r1	s2
ENST00000334527.12	67	63	s2_r1	s2
ENST00000334530.9	93	1	s2_r1	s2
ENST00000334536.12	59	1	s2_r1	s2
ENST00000334538.13	24	1	s2_r1	s2
ENST00000334553.10	88	3	s2_r1	s2
ENST00000334554.12	127	22	s2_r1	s2
ENST00000334571.7	44	14	s2_r1	s2
ENST00000334598.12	54	14	s2_r1	s2
ENST00000334635.10	172	4	s2_r1	s2
ENST00000334651.11	106	41	s2_r1	s2
ENST00000334660.10	49	45	s2_r1	s2
ENST00000334661.5	91	12	s2_r1	s2
ENST00000334667.6	66	1	s2_r1	s2
ENST00000334678.8	78	43	s2_r1	s2
ENST00000334679.4	116	1	s2_r1	s2
ENST00000334681.9	61	3	s2_r1	s2
ENST00000334690.11	62	10	s2_r1	s2
ENST00000334696.11	224	1	s2_r1	s2
ENST00000334701.11	58	39	s2_r1	s2
ENST00000334705.12	115	27	s2_r1	s2
ENST00000334715.7	10	1	s2_r1	s2
ENST00000334731.7	50	5	s2_r1	s2
ENST00000334743.9	88	11	s2_r1	s2
ENST00000334744.8	91	1	s2_r1	s2
ENST00000334746.10	81	4	s2_r1	s2
ENST00000334785.12	138	4	s2_r1	s2
ENST00000334793.6	150	1	s2_r1	s2
ENST00000334801.7	71	9	s2_r1	s2
ENST00000334805.11	60	4	s2_r1	s2
ENST00000334815.6	54	2	s2_r1	s2
ENST00000334816.12	44	6	s2_r1	s2
ENST00000334828.6	61	847	s2_r1	s2
ENST00000334869.9	141	27	s2_r1	s2
ENST00000334884.9	195	1	s2_r1	s2
ENST00000334888.9	126	5	s2_r1	s2
ENST00000334933.8	45	2	s2_r1	s2
ENST00000334944.9	43	1	s2_r1	s2
ENST00000334955.13	77	2	s2_r1	s2
ENST00000334956.15	70	71	s2_r1	s2
ENST00000334962.9	74	2	s2_r1	s2
ENST00000334975.13	102	3	s2_r1	s2
ENST00000334976.11	165	100	s2_r1	s2
ENST00000334982.9	37	32	s2_r1	s2
ENST00000334983.10	151	14	s2_r1	s2
ENST00000335005.10	117	4	s2_r1	s2
ENST00000335007.10	188	46	s2_r1	s2
ENST00000335025.12	134	2	s2_r1	s2
ENST00000335117.9	132	2	s2_r1	s2
ENST00000335119.4	118	1	s2_r1	s2
ENST00000335146.11	63	2	s2_r1	s2
ENST00000335154.10	129	2	s2_r1	s2
ENST00000335174.6	127	9	s2_r1	s2
ENST00000335181.10	51	1140	s2_r1	s2
ENST00000335183.11	104	4	s2_r1	s2
ENST00000335195.10	13	1	s2_r1	s2
ENST00000335251.11	28	1	s2_r1	s2
ENST00000335255.10	47	26	s2_r1	s2
ENST00000335263.9	141	2	s2_r1	s2
ENST00000335272.10	18	25	s2_r1	s2
ENST00000335281.8	78	6	s2_r1	s2
ENST00000335290.10	58	3	s2_r1	s2
ENST00000335302.5	328	1	s2_r1	s2
ENST00000335312.8	48	6	s2_r1	s2
ENST00000335325.9	44	27	s2_r1	s2
ENST00000335350.10	117	33	s2_r1	s2
ENST00000335351.8	76	17	s2_r1	s2
ENST00000335360.11	56	1	s2_r1	s2
ENST00000335390.6	145	5	s2_r1	s2
ENST00000335420.10	44	8	s2_r1	s2
ENST00000335438.7	70	1	s2_r1	s2
ENST00000335464.10	93	10	s2_r1	s2
ENST00000335472.12	157	2	s2_r1	s2
ENST00000335486.10	172	1	s2_r1	s2
ENST00000335494.5	39	2	s2_r1	s2
ENST00000335503.3	117	27	s2_r1	s2
ENST00000335504.9	104	24	s2_r1	s2
ENST00000335508.11	55	31	s2_r1	s2
ENST00000335509.11	131	9	s2_r1	s2
ENST00000335514.10	42	50	s2_r1	s2
ENST00000335515.10	77	31	s2_r1	s2
ENST00000335574.10	122	4	s2_r1	s2
ENST00000335606.11	45	18	s2_r1	s2
ENST00000335624.5	10	2	s2_r1	s2
ENST00000335659.7	9	2	s2_r1	s2
ENST00000335670.11	103	4	s2_r1	s2
ENST00000335681.10	136	11	s2_r1	s2
ENST00000335693.9	77	7	s2_r1	s2
ENST00000335698.4	33	26	s2_r1	s2
ENST00000335725.9	109	6	s2_r1	s2
ENST00000335753.8	117	4	s2_r1	s2
ENST00000335754.8	45	16	s2_r1	s2
ENST00000335757.10	128	40	s2_r1	s2
ENST00000335765.9	83	19	s2_r1	s2
ENST00000335783.4	8	1	s2_r1	s2
ENST00000335791.10	57	30	s2_r1	s2
ENST00000335793.4	167	8	s2_r1	s2
ENST00000335798.8	122	3	s2_r1	s2
ENST00000335815.7	28	8	s2_r1	s2
ENST00000335858.11	71	4	s2_r1	s2
ENST00000335866.7	30	11	s2_r1	s2
ENST00000335870.7	96	2	s2_r1	s2
ENST00000335877.11	64	29	s2_r1	s2
ENST00000335890.3	73	21	s2_r1	s2
ENST00000335891.5	29	5	s2_r1	s2
ENST00000335895.12	53	198	s2_r1	s2
ENST00000335934.8	67	12	s2_r1	s2
ENST00000335965.11	57	16	s2_r1	s2
ENST00000335968.8	138	4	s2_r1	s2
ENST00000335972.11	43	19	s2_r1	s2
ENST00000335979.6	122	1	s2_r1	s2
ENST00000335997.11	165	4	s2_r1	s2
ENST00000335999.7	49	12	s2_r1	s2
ENST00000336023.9	46	720	s2_r1	s2
ENST00000336032.4	9	16	s2_r1	s2
ENST00000336034.8	160	7	s2_r1	s2
ENST00000336053.10	193	18	s2_r1	s2
ENST00000336057.9	29	1	s2_r1	s2
ENST00000336066.8	28	6	s2_r1	s2
ENST00000336078.8	69	7	s2_r1	s2
ENST00000336079.8	37	41	s2_r1	s2
ENST00000336083.8	135	39	s2_r1	s2
ENST00000336086.10	67	3	s2_r1	s2
ENST00000336095.10	25	5	s2_r1	s2
ENST00000336097.7	43	6	s2_r1	s2
ENST00000336111.9	57	2	s2_r1	s2
ENST00000336112.9	14	1	s2_r1	s2
ENST00000336125.6	124	4	s2_r1	s2
ENST00000336126.6	31	6	s2_r1	s2
ENST00000336128.12	54	2	s2_r1	s2
ENST00000336133.8	102	46	s2_r1	s2
ENST00000336138.4	42	4	s2_r1	s2
ENST00000336148.10	31	1	s2_r1	s2
ENST00000336152.8	113	20	s2_r1	s2
ENST00000336156.10	66	19	s2_r1	s2
ENST00000336180.7	136	21	s2_r1	s2
ENST00000336184.6	102	2	s2_r1	s2
ENST00000336216.9	90	7	s2_r1	s2
ENST00000336219.4	75	13	s2_r1	s2
ENST00000336230.10	40	2	s2_r1	s2
ENST00000336233.10	119	46	s2_r1	s2
ENST00000336237.10	71	4	s2_r1	s2
ENST00000336257.8	110	2	s2_r1	s2
ENST00000336273.8	54	84	s2_r1	s2
ENST00000336278.8	114	14	s2_r1	s2
