contig	polya_length	coverage	run	condition
ENST00000261443.9	124	4	s2_r2	s2
ENST00000261455.9	178	3	s2_r2	s2
ENST00000261458.8	96	1	s2_r2	s2
ENST00000261461.7	69	3	s2_r2	s2
ENST00000261464.10	165	4	s2_r2	s2
ENST00000261475.10	68	5	s2_r2	s2
ENST00000261479.9	53	57	s2_r2	s2
ENST00000261483.5	19	7	s2_r2	s2
ENST00000261488.10	48	1	s2_r2	s2
ENST00000261489.6	40	8	s2_r2	s2
ENST00000261491.9	60	1	s2_r2	s2
ENST00000261497.9	162	22	s2_r2	s2
ENST00000261499.10	35	6	s2_r2	s2
ENST00000261507.11	114	80	s2_r2	s2
ENST00000261509.10	172	2	s2_r2	s2
ENST00000261530.12	169	4	s2_r2	s2
ENST00000261531.12	143	16	s2_r2	s2
ENST00000261534.9	156	1	s2_r2	s2
ENST00000261537.7	53	15	s2_r2	s2
ENST00000261556.11	59	1	s2_r2	s2
ENST00000261558.8	44	7	s2_r2	s2
ENST00000261574.10	172	12	s2_r2	s2
ENST00000261584.9	166	3	s2_r2	s2
ENST00000261588.9	66	2	s2_r2	s2
ENST00000261593.8	152	1	s2_r2	s2
ENST00000261596.8	17	3	s2_r2	s2
ENST00000261600.11	108	4	s2_r2	s2
ENST00000261601.8	78	2	s2_r2	s2
ENST00000261606.11	134	1	s2_r2	s2
ENST00000261622.5	110	8	s2_r2	s2
ENST00000261623.8	63	76	s2_r2	s2
ENST00000261636.13	161	48	s2_r2	s2
ENST00000261637.5	89	3	s2_r2	s2
ENST00000261643.8	15	1	s2_r2	s2
ENST00000261646.11	65	5	s2_r2	s2
ENST00000261647.10	46	9	s2_r2	s2
ENST00000261653.10	83	4	s2_r2	s2
ENST00000261654.10	109	2	s2_r2	s2
ENST00000261657.5	177	1	s2_r2	s2
ENST00000261658.7	23	8	s2_r2	s2
ENST00000261667.8	155	1	s2_r2	s2
ENST00000261674.9	81	1	s2_r2	s2
ENST00000261692.7	54	121	s2_r2	s2
ENST00000261693.11	89	7	s2_r2	s2
ENST00000261700.8	46	66	s2_r2	s2
ENST00000261708.9	34	6	s2_r2	s2
ENST00000261712.8	53	9	s2_r2	s2
ENST00000261714.11	68	3	s2_r2	s2
ENST00000261716.8	110	20	s2_r2	s2
ENST00000261721.9	53	19	s2_r2	s2
ENST00000261733.7	98	11	s2_r2	s2
ENST00000261735.4	108	40	s2_r2	s2
ENST00000261739.9	143	20	s2_r2	s2
ENST00000261740.7	41	4	s2_r2	s2
ENST00000261745.9	26	2	s2_r2	s2
ENST00000261749.11	116	5	s2_r2	s2
ENST00000261755.9	240	1	s2_r2	s2
ENST00000261758.6	121	20	s2_r2	s2
ENST00000261772.13	42	8	s2_r2	s2
ENST00000261776.10	38	8	s2_r2	s2
ENST00000261778.2	58	1	s2_r2	s2
ENST00000261783.4	19	1	s2_r2	s2
ENST00000261789.9	71	11	s2_r2	s2
ENST00000261797.7	25	10	s2_r2	s2
ENST00000261798.10	37	11	s2_r2	s2
ENST00000261799.9	145	4	s2_r2	s2
ENST00000261811.6	62	18	s2_r2	s2
ENST00000261813.9	88	31	s2_r2	s2
ENST00000261817.6	42	6	s2_r2	s2
ENST00000261819.8	32	20	s2_r2	s2
ENST00000261837.12	94	7	s2_r2	s2
ENST00000261842.10	148	2	s2_r2	s2
ENST00000261845.7	36	11	s2_r2	s2
ENST00000261847.7	121	1	s2_r2	s2
ENST00000261854.10	120	22	s2_r2	s2
ENST00000261858.7	105	3	s2_r2	s2
ENST00000261861.10	57	1	s2_r2	s2
ENST00000261866.12	55	4	s2_r2	s2
ENST00000261867.5	138	3	s2_r2	s2
ENST00000261868.10	48	15	s2_r2	s2
ENST00000261875.10	55	26	s2_r2	s2
ENST00000261879.10	62	3	s2_r2	s2
ENST00000261880.10	47	17	s2_r2	s2
ENST00000261881.9	143	2	s2_r2	s2
ENST00000261884.8	60	1	s2_r2	s2
ENST00000261890.7	154	51	s2_r2	s2
ENST00000261891.7	151	1	s2_r2	s2
ENST00000261892.11	113	1	s2_r2	s2
ENST00000261893.9	106	16	s2_r2	s2
ENST00000261900.8	111	2	s2_r2	s2
ENST00000261908.11	125	1	s2_r2	s2
ENST00000261918.9	7	1	s2_r2	s2
ENST00000261921.8	85	40	s2_r2	s2
ENST00000261942.7	20	6	s2_r2	s2
ENST00000261947.4	29	1	s2_r2	s2
ENST00000261973.12	134	4	s2_r2	s2
ENST00000261978.9	164	54	s2_r2	s2
ENST00000262013.12	74	3	s2_r2	s2
ENST00000262027.10	58	31	s2_r2	s2
ENST00000262030.8	55	161	s2_r2	s2
ENST00000262031.10	84	3	s2_r2	s2
ENST00000262033.11	44	26	s2_r2	s2
ENST00000262039.9	50	3	s2_r2	s2
ENST00000262043.8	42	1	s2_r2	s2
ENST00000262052.9	46	10	s2_r2	s2
ENST00000262053.8	73	6	s2_r2	s2
ENST00000262055.9	52	8	s2_r2	s2
ENST00000262056.14	60	105	s2_r2	s2
ENST00000262061.7	65	39	s2_r2	s2
ENST00000262065.8	133	4	s2_r2	s2
ENST00000262067.5	51	32	s2_r2	s2
ENST00000262077.3	218	3	s2_r2	s2
ENST00000262093.11	37	4	s2_r2	s2
ENST00000262094.10	33	7	s2_r2	s2
ENST00000262096.13	135	15	s2_r2	s2
ENST00000262105.6	127	1	s2_r2	s2
ENST00000262109.8	152	1	s2_r2	s2
ENST00000262120.10	103	29	s2_r2	s2
ENST00000262124.15	157	12	s2_r2	s2
ENST00000262126.9	204	4	s2_r2	s2
ENST00000262133.11	56	7	s2_r2	s2
ENST00000262134.10	98	3	s2_r2	s2
ENST00000262135.9	94	1	s2_r2	s2
ENST00000262139.10	52	8	s2_r2	s2
ENST00000262144.11	156	4	s2_r2	s2
ENST00000262146.9	49	11	s2_r2	s2
ENST00000262158.8	15	25	s2_r2	s2
ENST00000262160.11	110	14	s2_r2	s2
ENST00000262173.7	98	1	s2_r2	s2
ENST00000262177.9	25	5	s2_r2	s2
ENST00000262187.10	48	58	s2_r2	s2
ENST00000262188.13	33	8	s2_r2	s2
ENST00000262193.7	44	106	s2_r2	s2
ENST00000262198.9	114	3	s2_r2	s2
ENST00000262209.5	59	1	s2_r2	s2
ENST00000262213.7	66	98	s2_r2	s2
ENST00000262215.8	95	5	s2_r2	s2
ENST00000262225.8	57	230	s2_r2	s2
ENST00000262233.11	104	3	s2_r2	s2
ENST00000262238.10	46	21	s2_r2	s2
ENST00000262241.7	46	6	s2_r2	s2
ENST00000262244.6	261	1	s2_r2	s2
ENST00000262259.7	66	12	s2_r2	s2
ENST00000262265.10	52	18	s2_r2	s2
ENST00000262288.8	127	11	s2_r2	s2
ENST00000262291.9	48	29	s2_r2	s2
ENST00000262293.9	71	1	s2_r2	s2
ENST00000262294.12	117	8	s2_r2	s2
ENST00000262301.16	181	7	s2_r2	s2
ENST00000262302.14	102	16	s2_r2	s2
ENST00000262304.9	173	6	s2_r2	s2
ENST00000262305.9	225	3	s2_r2	s2
ENST00000262306.11	52	1	s2_r2	s2
ENST00000262316.10	66	4	s2_r2	s2
ENST00000262319.11	136	3	s2_r2	s2
ENST00000262348.9	49	59	s2_r2	s2
ENST00000262352.8	51	15	s2_r2	s2
ENST00000262367.10	44	7	s2_r2	s2
ENST00000262370.12	49	2	s2_r2	s2
ENST00000262374.10	65	6	s2_r2	s2
ENST00000262375.11	169	1	s2_r2	s2
ENST00000262376.11	140	3	s2_r2	s2
ENST00000262384.4	143	11	s2_r2	s2
ENST00000262394.7	9	8	s2_r2	s2
ENST00000262395.10	186	12	s2_r2	s2
ENST00000262415.8	18	4	s2_r2	s2
ENST00000262424.10	8	1	s2_r2	s2
ENST00000262426.6	127	11	s2_r2	s2
ENST00000262428.5	51	49	s2_r2	s2
ENST00000262430.6	137	1	s2_r2	s2
ENST00000262432.13	262	1	s2_r2	s2
ENST00000262435.14	45	22	s2_r2	s2
ENST00000262455.7	70	47	s2_r2	s2
ENST00000262456.6	90	1	s2_r2	s2
ENST00000262457.7	38	2	s2_r2	s2
ENST00000262461.7	142	4	s2_r2	s2
ENST00000262464.9	220	3	s2_r2	s2
ENST00000262467.10	93	2	s2_r2	s2
ENST00000262482.11	72	11	s2_r2	s2
ENST00000262498.8	100	3	s2_r2	s2
ENST00000262506.8	59	3	s2_r2	s2
ENST00000262507.11	24	8	s2_r2	s2
ENST00000262510.10	56	2	s2_r2	s2
ENST00000262525.6	30	4	s2_r2	s2
ENST00000262544.6	25	2	s2_r2	s2
ENST00000262554.7	86	20	s2_r2	s2
ENST00000262570.10	36	16	s2_r2	s2
ENST00000262577.6	30	2	s2_r2	s2
ENST00000262584.7	51	477	s2_r2	s2
ENST00000262585.6	259	1	s2_r2	s2
ENST00000262593.10	92	9	s2_r2	s2
ENST00000262605.9	82	2	s2_r2	s2
ENST00000262613.10	88	2	s2_r2	s2
ENST00000262633.9	112	10	s2_r2	s2
ENST00000262640.11	136	1	s2_r2	s2
ENST00000262643.8	116	1	s2_r2	s2
ENST00000262644.9	120	70	s2_r2	s2
ENST00000262646.12	57	50	s2_r2	s2
ENST00000262662.5	14	1	s2_r2	s2
ENST00000262710.5	49	1	s2_r2	s2
ENST00000262713.7	104	14	s2_r2	s2
ENST00000262715.10	56	2	s2_r2	s2
ENST00000262735.9	43	1	s2_r2	s2
ENST00000262746.5	156	5	s2_r2	s2
ENST00000262752.5	247	1	s2_r2	s2
ENST00000262764.11	86	1	s2_r2	s2
ENST00000262768.11	155	78	s2_r2	s2
ENST00000262776.8	160	44	s2_r2	s2
ENST00000262795.6	34	1	s2_r2	s2
ENST00000262803.10	191	2	s2_r2	s2
ENST00000262809.9	58	10	s2_r2	s2
ENST00000262812.9	53	78	s2_r2	s2
ENST00000262815.13	85	2	s2_r2	s2
ENST00000262817.8	258	2	s2_r2	s2
ENST00000262843.11	155	1	s2_r2	s2
ENST00000262844.10	128	1	s2_r2	s2
ENST00000262848.6	14	2	s2_r2	s2
ENST00000262854.11	41	4	s2_r2	s2
ENST00000262879.11	306	1	s2_r2	s2
ENST00000262887.10	161	1	s2_r2	s2
ENST00000262890.8	80	1	s2_r2	s2
ENST00000262891.9	42	12	s2_r2	s2
ENST00000262894.11	39	1	s2_r2	s2
ENST00000262919.10	164	11	s2_r2	s2
ENST00000262932.5	61	11	s2_r2	s2
ENST00000262940.12	97	5	s2_r2	s2
ENST00000262942.10	53	66	s2_r2	s2
ENST00000262947.8	138	115	s2_r2	s2
ENST00000262948.10	47	47	s2_r2	s2
ENST00000262953.11	54	1	s2_r2	s2
ENST00000262960.14	135	9	s2_r2	s2
ENST00000262962.12	45	3	s2_r2	s2
ENST00000262965.12	141	2	s2_r2	s2
ENST00000262971.3	24	3	s2_r2	s2
ENST00000262982.3	37	10	s2_r2	s2
ENST00000262990.9	51	8	s2_r2	s2
ENST00000262995.8	31	2	s2_r2	s2
ENST00000263025.9	61	34	s2_r2	s2
ENST00000263035.9	35	3	s2_r2	s2
ENST00000263036.9	27	1	s2_r2	s2
ENST00000263038.9	117	7	s2_r2	s2
ENST00000263063.9	62	2	s2_r2	s2
ENST00000263073.11	87	3	s2_r2	s2
ENST00000263083.12	50	3	s2_r2	s2
ENST00000263084.7	121	8	s2_r2	s2
ENST00000263087.9	119	1	s2_r2	s2
ENST00000263088.11	85	7	s2_r2	s2
ENST00000263092.11	46	1	s2_r2	s2
ENST00000263095.10	79	4	s2_r2	s2
ENST00000263097.9	81	18	s2_r2	s2
ENST00000263100.8	40	6	s2_r2	s2
ENST00000263102.7	57	16	s2_r2	s2
ENST00000263150.9	37	3	s2_r2	s2
ENST00000263168.4	44	41	s2_r2	s2
ENST00000263196.12	127	4	s2_r2	s2
ENST00000263202.15	43	29	s2_r2	s2
ENST00000263205.11	126	2	s2_r2	s2
ENST00000263207.8	48	1	s2_r2	s2
ENST00000263208.5	93	2	s2_r2	s2
ENST00000263212.10	147	4	s2_r2	s2
ENST00000263228.4	42	19	s2_r2	s2
ENST00000263238.7	47	96	s2_r2	s2
ENST00000263239.7	43	19	s2_r2	s2
ENST00000263245.10	69	25	s2_r2	s2
ENST00000263246.8	58	11	s2_r2	s2
ENST00000263253.9	240	1	s2_r2	s2
ENST00000263256.7	45	20	s2_r2	s2
ENST00000263268.11	37	2	s2_r2	s2
ENST00000263269.4	62	1	s2_r2	s2
ENST00000263270.11	83	83	s2_r2	s2
ENST00000263275.5	83	2	s2_r2	s2
ENST00000263276.6	83	4	s2_r2	s2
ENST00000263277.8	65	29	s2_r2	s2
ENST00000263278.9	130	1	s2_r2	s2
ENST00000263280.11	66	20	s2_r2	s2
ENST00000263317.9	161	4	s2_r2	s2
ENST00000263331.10	1	2	s2_r2	s2
ENST00000263339.4	38	26	s2_r2	s2
ENST00000263341.7	45	342	s2_r2	s2
ENST00000263346.13	76	19	s2_r2	s2
ENST00000263347.11	40	2	s2_r2	s2
ENST00000263354.8	34	23	s2_r2	s2
ENST00000263360.11	18	2	s2_r2	s2
ENST00000263368.9	99	18	s2_r2	s2
ENST00000263370.3	128	5	s2_r2	s2
ENST00000263372.5	256	3	s2_r2	s2
ENST00000263377.6	74	1	s2_r2	s2
ENST00000263379.4	22	1	s2_r2	s2
ENST00000263383.8	53	25	s2_r2	s2
ENST00000263384.12	114	29	s2_r2	s2
ENST00000263388.7	150	10	s2_r2	s2
ENST00000263390.8	130	3	s2_r2	s2
ENST00000263398.11	86	217	s2_r2	s2
ENST00000263401.10	46	5	s2_r2	s2
ENST00000263409.8	209	1	s2_r2	s2
ENST00000263433.8	198	2	s2_r2	s2
ENST00000263440.6	127	3	s2_r2	s2
ENST00000263461.11	156	5	s2_r2	s2
ENST00000263512.5	60	7	s2_r2	s2
ENST00000263545.7	181	1	s2_r2	s2
ENST00000263556.3	143	49	s2_r2	s2
ENST00000263559.11	40	7	s2_r2	s2
ENST00000263574.9	185	22	s2_r2	s2
ENST00000263578.10	92	5	s2_r2	s2
ENST00000263579.5	50	4	s2_r2	s2
ENST00000263593.8	166	2	s2_r2	s2
ENST00000263620.8	73	2	s2_r2	s2
ENST00000263630.13	72	1	s2_r2	s2
ENST00000263634.8	38	2	s2_r2	s2
ENST00000263635.8	68	6	s2_r2	s2
ENST00000263645.10	113	118	s2_r2	s2
ENST00000263646.11	56	1	s2_r2	s2
ENST00000263650.12	35	3	s2_r2	s2
ENST00000263655.4	34	15	s2_r2	s2
ENST00000263657.7	94	11	s2_r2	s2
ENST00000263665.6	132	1	s2_r2	s2
ENST00000263666.9	29	7	s2_r2	s2
ENST00000263672.11	87	31	s2_r2	s2
ENST00000263674.4	137	5	s2_r2	s2
ENST00000263681.7	47	2	s2_r2	s2
ENST00000263688.4	180	2	s2_r2	s2
ENST00000263694.9	175	7	s2_r2	s2
ENST00000263697.6	165	10	s2_r2	s2
ENST00000263702.11	125	6	s2_r2	s2
ENST00000263708.7	81	2	s2_r2	s2
ENST00000263710.8	236	1	s2_r2	s2
ENST00000263713.10	36	1	s2_r2	s2
ENST00000263733.5	80	8	s2_r2	s2
ENST00000263734.5	71	29	s2_r2	s2
ENST00000263736.5	178	7	s2_r2	s2
ENST00000263741.12	139	3	s2_r2	s2
ENST00000263773.10	34	2	s2_r2	s2
ENST00000263774.9	37	12	s2_r2	s2
ENST00000263780.9	106	14	s2_r2	s2
ENST00000263791.10	33	13	s2_r2	s2
ENST00000263798.8	63	1	s2_r2	s2
ENST00000263801.7	82	3	s2_r2	s2
ENST00000263805.8	57	1	s2_r2	s2
ENST00000263812.8	186	1	s2_r2	s2
ENST00000263847.6	30	1	s2_r2	s2
ENST00000263849.9	91	4	s2_r2	s2
ENST00000263856.9	59	23	s2_r2	s2
ENST00000263857.11	44	2	s2_r2	s2
ENST00000263867.9	61	8	s2_r2	s2
ENST00000263881.8	149	7	s2_r2	s2
ENST00000263895.9	135	30	s2_r2	s2
ENST00000263897.10	48	5	s2_r2	s2
ENST00000263904.5	162	15	s2_r2	s2
ENST00000263915.8	33	11	s2_r2	s2
ENST00000263918.9	133	11	s2_r2	s2
ENST00000263921.8	82	33	s2_r2	s2
ENST00000263955.9	108	12	s2_r2	s2
ENST00000263956.8	121	6	s2_r2	s2
ENST00000263960.6	93	26	s2_r2	s2
ENST00000263966.8	124	1	s2_r2	s2
ENST00000263967.4	76	4	s2_r2	s2
ENST00000263974.4	128	1	s2_r2	s2
ENST00000263980.8	6	1	s2_r2	s2
ENST00000263985.11	50	2	s2_r2	s2
ENST00000263991.9	89	4	s2_r2	s2
ENST00000263997.11	119	3	s2_r2	s2
ENST00000264001.9	269	6	s2_r2	s2
ENST00000264005.10	146	2	s2_r2	s2
ENST00000264010.10	207	2	s2_r2	s2
ENST00000264020.6	39	4	s2_r2	s2
ENST00000264021.8	41	5	s2_r2	s2
ENST00000264025.8	206	3	s2_r2	s2
ENST00000264027.9	110	30	s2_r2	s2
ENST00000264028.5	33	30	s2_r2	s2
ENST00000264029.9	25	1	s2_r2	s2
ENST00000264033.6	18	2	s2_r2	s2
ENST00000264039.7	148	15	s2_r2	s2
ENST00000264065.12	131	21	s2_r2	s2
ENST00000264079.11	105	3	s2_r2	s2
ENST00000264080.11	97	10	s2_r2	s2
ENST00000264088.8	147	1	s2_r2	s2
ENST00000264093.9	139	2	s2_r2	s2
ENST00000264094.8	124	26	s2_r2	s2
ENST00000264107.12	124	1	s2_r2	s2
ENST00000264108.5	190	15	s2_r2	s2
ENST00000264110.7	84	6	s2_r2	s2
ENST00000264126.9	35	1	s2_r2	s2
ENST00000264144.5	115	5	s2_r2	s2
ENST00000264156.3	11	1	s2_r2	s2
ENST00000264157.10	77	2	s2_r2	s2
ENST00000264158.13	45	7	s2_r2	s2
ENST00000264160.8	86	2	s2_r2	s2
ENST00000264161.9	84	27	s2_r2	s2
ENST00000264167.11	158	3	s2_r2	s2
ENST00000264169.6	84	1	s2_r2	s2
ENST00000264183.9	51	2	s2_r2	s2
ENST00000264187.7	235	5	s2_r2	s2
ENST00000264198.5	86	16	s2_r2	s2
ENST00000264202.8	63	38	s2_r2	s2
ENST00000264203.7	35	2	s2_r2	s2
ENST00000264211.12	171	1	s2_r2	s2
ENST00000264221.6	109	7	s2_r2	s2
ENST00000264228.9	50	57	s2_r2	s2
ENST00000264230.5	6	2	s2_r2	s2
ENST00000264235.13	98	2	s2_r2	s2
ENST00000264245.9	141	4	s2_r2	s2
ENST00000264249.8	75	2	s2_r2	s2
ENST00000264254.11	36	11	s2_r2	s2
ENST00000264255.8	97	13	s2_r2	s2
ENST00000264258.8	43	785	s2_r2	s2
ENST00000264265.4	69	12	s2_r2	s2
ENST00000264274.13	155	1	s2_r2	s2
ENST00000264276.11	36	1	s2_r2	s2
ENST00000264279.10	68	11	s2_r2	s2
ENST00000264312.12	109	43	s2_r2	s2
ENST00000264313.11	98	6	s2_r2	s2
ENST00000264331.9	212	11	s2_r2	s2
ENST00000264335.13	49	60	s2_r2	s2
ENST00000264345.7	96	2	s2_r2	s2
ENST00000264360.7	128	14	s2_r2	s2
ENST00000264377.8	125	4	s2_r2	s2
ENST00000264380.9	186	3	s2_r2	s2
ENST00000264389.7	59	9	s2_r2	s2
ENST00000264409.5	262	4	s2_r2	s2
ENST00000264414.9	86	2	s2_r2	s2
ENST00000264428.9	247	3	s2_r2	s2
ENST00000264431.8	125	5	s2_r2	s2
ENST00000264433.11	9	1	s2_r2	s2
ENST00000264434.7	20	5	s2_r2	s2
ENST00000264441.9	95	1	s2_r2	s2
ENST00000264444.7	133	1	s2_r2	s2
ENST00000264447.9	81	5	s2_r2	s2
ENST00000264451.12	114	25	s2_r2	s2
ENST00000264454.8	111	4	s2_r2	s2
ENST00000264463.8	128	2	s2_r2	s2
ENST00000264474.4	70	11	s2_r2	s2
ENST00000264498.8	78	96	s2_r2	s2
ENST00000264499.9	29	5	s2_r2	s2
ENST00000264501.8	41	2	s2_r2	s2
ENST00000264515.11	151	1	s2_r2	s2
ENST00000264538.4	32	17	s2_r2	s2
ENST00000264552.14	66	33	s2_r2	s2
ENST00000264555.10	166	1	s2_r2	s2
ENST00000264563.7	109	205	s2_r2	s2
ENST00000264595.7	147	8	s2_r2	s2
ENST00000264607.9	72	27	s2_r2	s2
ENST00000264634.9	87	3	s2_r2	s2
ENST00000264637.8	95	4	s2_r2	s2
ENST00000264638.9	156	4	s2_r2	s2
ENST00000264639.9	90	51	s2_r2	s2
ENST00000264645.12	89	4	s2_r2	s2
ENST00000264649.10	14	3	s2_r2	s2
ENST00000264657.10	98	22	s2_r2	s2
ENST00000264658.11	32	4	s2_r2	s2
ENST00000264663.9	113	1	s2_r2	s2
ENST00000264668.6	257	1	s2_r2	s2
ENST00000264669.10	80	1	s2_r2	s2
ENST00000264670.11	24	4	s2_r2	s2
ENST00000264689.11	43	9	s2_r2	s2
ENST00000264703.4	47	10	s2_r2	s2
ENST00000264705.9	31	5	s2_r2	s2
ENST00000264710.5	47	39	s2_r2	s2
ENST00000264711.7	148	1	s2_r2	s2
ENST00000264712.8	60	9	s2_r2	s2
ENST00000264716.9	115	4	s2_r2	s2
ENST00000264718.7	130	1	s2_r2	s2
ENST00000264720.7	55	6	s2_r2	s2
ENST00000264748.6	86	4	s2_r2	s2
ENST00000264758.11	60	7	s2_r2	s2
ENST00000264775.9	154	5	s2_r2	s2
ENST00000264818.10	58	1	s2_r2	s2
ENST00000264819.7	112	9	s2_r2	s2
ENST00000264832.8	81	14	s2_r2	s2
ENST00000264864.8	58	5	s2_r2	s2
ENST00000264866.9	34	2	s2_r2	s2
ENST00000264868.9	111	6	s2_r2	s2
ENST00000264874.7	107	1	s2_r2	s2
ENST00000264883.8	45	7	s2_r2	s2
ENST00000264893.11	47	15	s2_r2	s2
ENST00000264896.8	129	26	s2_r2	s2
ENST00000264904.8	34	12	s2_r2	s2
ENST00000264908.11	69	2	s2_r2	s2
ENST00000264914.10	186	8	s2_r2	s2
ENST00000264926.7	53	1	s2_r2	s2
ENST00000264930.10	106	1	s2_r2	s2
ENST00000264932.11	29	11	s2_r2	s2
ENST00000264933.9	161	23	s2_r2	s2
ENST00000264938.8	89	1	s2_r2	s2
ENST00000264951.8	43	3	s2_r2	s2
ENST00000264954.5	69	25	s2_r2	s2
ENST00000264963.9	123	7	s2_r2	s2
ENST00000264977.8	91	3	s2_r2	s2
ENST00000264982.8	78	2	s2_r2	s2
ENST00000264991.8	141	1	s2_r2	s2
ENST00000264992.8	37	3	s2_r2	s2
ENST00000264993.8	116	26	s2_r2	s2
ENST00000264995.8	67	31	s2_r2	s2
ENST00000265000.9	84	10	s2_r2	s2
ENST00000265016.9	137	2	s2_r2	s2
ENST00000265018.4	50	1	s2_r2	s2
ENST00000265026.8	215	1	s2_r2	s2
ENST00000265028.8	39	15	s2_r2	s2
ENST00000265044.7	73	175	s2_r2	s2
ENST00000265052.10	40	3	s2_r2	s2
ENST00000265056.12	118	2	s2_r2	s2
ENST00000265062.8	43	62	s2_r2	s2
ENST00000265069.13	73	7	s2_r2	s2
ENST00000265070.7	76	30	s2_r2	s2
ENST00000265071.3	84	19	s2_r2	s2
ENST00000265073.9	48	62	s2_r2	s2
ENST00000265074.13	145	44	s2_r2	s2
ENST00000265077.8	138	51	s2_r2	s2
ENST00000265081.7	127	5	s2_r2	s2
ENST00000265085.10	13	5	s2_r2	s2
ENST00000265087.9	125	106	s2_r2	s2
ENST00000265093.4	61	4	s2_r2	s2
ENST00000265094.9	41	2	s2_r2	s2
ENST00000265097.9	105	7	s2_r2	s2
ENST00000265100.6	41	15	s2_r2	s2
ENST00000265107.9	227	4	s2_r2	s2
ENST00000265109.8	71	27	s2_r2	s2
ENST00000265112.8	87	69	s2_r2	s2
ENST00000265113.9	134	1	s2_r2	s2
ENST00000265138.4	149	17	s2_r2	s2
ENST00000265140.10	25	1	s2_r2	s2
ENST00000265164.7	129	2	s2_r2	s2
ENST00000265174.5	99	15	s2_r2	s2
ENST00000265175.5	27	2	s2_r2	s2
ENST00000265192.9	28	14	s2_r2	s2
ENST00000265195.9	34	4	s2_r2	s2
ENST00000265229.12	120	3	s2_r2	s2
ENST00000265245.10	34	9	s2_r2	s2
ENST00000265260.8	132	19	s2_r2	s2
ENST00000265271.7	104	1	s2_r2	s2
ENST00000265277.9	85	1	s2_r2	s2
ENST00000265293.9	159	1	s2_r2	s2
ENST00000265295.9	77	3	s2_r2	s2
ENST00000265299.6	159	1	s2_r2	s2
ENST00000265304.11	49	41	s2_r2	s2
ENST00000265316.9	35	2	s2_r2	s2
ENST00000265322.8	70	1	s2_r2	s2
ENST00000265333.8	35	20	s2_r2	s2
ENST00000265334.9	85	1	s2_r2	s2
ENST00000265339.7	60	22	s2_r2	s2
ENST00000265343.10	96	20	s2_r2	s2
ENST00000265348.9	48	10	s2_r2	s2
ENST00000265351.12	126	8	s2_r2	s2
ENST00000265354.6	63	24	s2_r2	s2
ENST00000265361.8	122	88	s2_r2	s2
ENST00000265362.9	35	2	s2_r2	s2
ENST00000265371.8	47	20	s2_r2	s2
ENST00000265375.13	106	4	s2_r2	s2
ENST00000265393.10	3	1	s2_r2	s2
ENST00000265395.7	98	9	s2_r2	s2
ENST00000265421.9	16	4	s2_r2	s2
ENST00000265433.8	132	3	s2_r2	s2
ENST00000265437.9	143	4	s2_r2	s2
ENST00000265447.8	55	2	s2_r2	s2
ENST00000265462.9	69	143	s2_r2	s2
ENST00000265471.10	117	28	s2_r2	s2
ENST00000265498.6	41	4	s2_r2	s2
ENST00000265523.9	119	17	s2_r2	s2
ENST00000265560.9	73	3	s2_r2	s2
ENST00000265562.5	222	1	s2_r2	s2
ENST00000265563.13	78	8	s2_r2	s2
ENST00000265564.8	46	7	s2_r2	s2
ENST00000265565.10	18	7	s2_r2	s2
ENST00000265594.9	143	2	s2_r2	s2
ENST00000265598.8	167	4	s2_r2	s2
ENST00000265616.10	102	4	s2_r2	s2
ENST00000265620.11	43	21	s2_r2	s2
ENST00000265626.8	206	6	s2_r2	s2
ENST00000265631.10	91	2	s2_r2	s2
ENST00000265634.4	94	2	s2_r2	s2
ENST00000265637.8	101	1	s2_r2	s2
ENST00000265641.10	51	1	s2_r2	s2
ENST00000265662.9	34	2	s2_r2	s2
ENST00000265663.12	130	4	s2_r2	s2
ENST00000265678.9	63	8	s2_r2	s2
ENST00000265686.8	118	9	s2_r2	s2
ENST00000265689.9	121	1	s2_r2	s2
ENST00000265713.8	103	2	s2_r2	s2
ENST00000265717.5	135	1	s2_r2	s2
ENST00000265720.8	27	1	s2_r2	s2
ENST00000265728.6	38	1	s2_r2	s2
ENST00000265729.7	61	30	s2_r2	s2
ENST00000265732.10	103	2	s2_r2	s2
ENST00000265734.8	131	5	s2_r2	s2
ENST00000265741.7	76	1	s2_r2	s2
ENST00000265742.8	66	8	s2_r2	s2
ENST00000265753.13	98	15	s2_r2	s2
ENST00000265755.7	316	1	s2_r2	s2
ENST00000265758.7	22	9	s2_r2	s2
ENST00000265769.9	283	1	s2_r2	s2
ENST00000265800.9	45	1	s2_r2	s2
ENST00000265806.12	38	4	s2_r2	s2
ENST00000265807.8	35	13	s2_r2	s2
ENST00000265827.8	33	2	s2_r2	s2
ENST00000265838.9	158	7	s2_r2	s2
ENST00000265846.10	39	5	s2_r2	s2
ENST00000265849.12	66	2	s2_r2	s2
ENST00000265857.8	144	8	s2_r2	s2
ENST00000265866.12	53	7	s2_r2	s2
ENST00000265872.11	44	7	s2_r2	s2
ENST00000265881.10	63	60	s2_r2	s2
ENST00000265896.10	67	50	s2_r2	s2
ENST00000265909.9	72	20	s2_r2	s2
ENST00000265960.8	17	6	s2_r2	s2
ENST00000265963.9	120	6	s2_r2	s2
ENST00000265970.11	194	6	s2_r2	s2
ENST00000265978.8	261	2	s2_r2	s2
ENST00000265981.7	82	9	s2_r2	s2
