contig	polya_length	coverage	run	condition
ENST00000330452.8	116	6	s3_r1	s3
ENST00000330459.8	82	29	s3_r1	s3
ENST00000330475.9	116	4	s3_r1	s3
ENST00000330479.8	44	2	s3_r1	s3
ENST00000330494.12	51	9	s3_r1	s3
ENST00000330503.12	103	41	s3_r1	s3
ENST00000330513.10	120	1	s3_r1	s3
ENST00000330537.10	152	33	s3_r1	s3
ENST00000330574.2	37	15	s3_r1	s3
ENST00000330579.6	142	5	s3_r1	s3
ENST00000330619.13	36	3	s3_r1	s3
ENST00000330634.11	51	14	s3_r1	s3
ENST00000330636.9	53	31	s3_r1	s3
ENST00000330651.11	41	3	s3_r1	s3
ENST00000330687.8	42	2	s3_r1	s3
ENST00000330688.9	55	4	s3_r1	s3
ENST00000330710.10	98	5	s3_r1	s3
ENST00000330720.7	46	96	s3_r1	s3
ENST00000330752.12	46	5	s3_r1	s3
ENST00000330753.6	95	13	s3_r1	s3
ENST00000330775.9	54	1	s3_r1	s3
ENST00000330793.2	91	1	s3_r1	s3
ENST00000330794.9	71	9	s3_r1	s3
ENST00000330796.9	84	1	s3_r1	s3
ENST00000330817.11	87	17	s3_r1	s3
ENST00000330843.9	90	3	s3_r1	s3
ENST00000330847.1	107	4	s3_r1	s3
ENST00000330852.10	103	10	s3_r1	s3
ENST00000330854.15	303	1	s3_r1	s3
ENST00000330871.3	41	3	s3_r1	s3
ENST00000330877.7	111	1	s3_r1	s3
ENST00000330884.9	12	1	s3_r1	s3
ENST00000330889.8	123	1	s3_r1	s3
ENST00000330899.5	150	178	s3_r1	s3
ENST00000330909.12	122	5	s3_r1	s3
ENST00000330914.7	127	8	s3_r1	s3
ENST00000330938.8	96	419	s3_r1	s3
ENST00000330964.10	71	461	s3_r1	s3
ENST00000330978.3	102	25	s3_r1	s3
ENST00000331029.11	146	1	s3_r1	s3
ENST00000331079.11	96	5	s3_r1	s3
ENST00000331113.9	53	9	s3_r1	s3
ENST00000331134.11	99	74	s3_r1	s3
ENST00000331173.6	106	20	s3_r1	s3
ENST00000331200.8	65	50	s3_r1	s3
ENST00000331203.7	123	3	s3_r1	s3
ENST00000331222.6	134	7	s3_r1	s3
ENST00000331242.12	48	2	s3_r1	s3
ENST00000331244.10	45	50	s3_r1	s3
ENST00000331268.9	134	44	s3_r1	s3
ENST00000331272.9	91	3	s3_r1	s3
ENST00000331285.7	107	1	s3_r1	s3
ENST00000331289.5	109	1	s3_r1	s3
ENST00000331314.11	204	7	s3_r1	s3
ENST00000331320.12	34	17	s3_r1	s3
ENST00000331327.5	56	21	s3_r1	s3
ENST00000331334.5	91	22	s3_r1	s3
ENST00000331335.9	28	1	s3_r1	s3
ENST00000331343.11	129	11	s3_r1	s3
ENST00000331366.10	14	4	s3_r1	s3
ENST00000331426.6	120	3	s3_r1	s3
ENST00000331434.7	68	20	s3_r1	s3
ENST00000331457.9	69	50	s3_r1	s3
ENST00000331479.4	72	8	s3_r1	s3
ENST00000331483.9	131	618	s3_r1	s3
ENST00000331497.3	58	77	s3_r1	s3
ENST00000331523.7	66	362	s3_r1	s3
ENST00000331536.8	39	16	s3_r1	s3
ENST00000331552.12	110	8	s3_r1	s3
ENST00000331559.9	109	1	s3_r1	s3
ENST00000331565.5	74	1	s3_r1	s3
ENST00000331569.6	69	11	s3_r1	s3
ENST00000331573.8	48	27	s3_r1	s3
ENST00000331595.9	144	95	s3_r1	s3
ENST00000331597.9	133	33	s3_r1	s3
ENST00000331666.11	49	62	s3_r1	s3
ENST00000331677.7	35	42	s3_r1	s3
ENST00000331710.10	102	10	s3_r1	s3
ENST00000331728.9	194	12	s3_r1	s3
ENST00000331737.10	38	1	s3_r1	s3
ENST00000331738.12	81	3	s3_r1	s3
ENST00000331758.8	73	13	s3_r1	s3
ENST00000331762.7	121	5	s3_r1	s3
ENST00000331768.10	120	45	s3_r1	s3
ENST00000331769.6	15	1	s3_r1	s3
ENST00000331772.9	85	4	s3_r1	s3
ENST00000331808.5	62	41	s3_r1	s3
ENST00000331817.6	83	19	s3_r1	s3
ENST00000331821.7	66	2	s3_r1	s3
ENST00000331825.11	59	2989	s3_r1	s3
ENST00000331835.10	73	254	s3_r1	s3
ENST00000331872.11	53	36	s3_r1	s3
ENST00000331886.10	49	6	s3_r1	s3
ENST00000331890.6	174	1	s3_r1	s3
ENST00000331898.11	67	1	s3_r1	s3
ENST00000331920.11	166	3	s3_r1	s3
ENST00000331923.9	109	6	s3_r1	s3
ENST00000331968.11	113	1	s3_r1	s3
ENST00000332035.10	196	1	s3_r1	s3
ENST00000332047.10	57	4	s3_r1	s3
ENST00000332050.10	166	2	s3_r1	s3
ENST00000332065.9	129	22	s3_r1	s3
ENST00000332070.7	218	3	s3_r1	s3
ENST00000332118.11	41	75	s3_r1	s3
ENST00000332127.8	47	5	s3_r1	s3
ENST00000332131.9	129	7	s3_r1	s3
ENST00000332132.8	57	2	s3_r1	s3
ENST00000332160.5	48	2	s3_r1	s3
ENST00000332175.12	107	14	s3_r1	s3
ENST00000332180.10	102	22	s3_r1	s3
ENST00000332211.10	43	129	s3_r1	s3
ENST00000332231.9	44	4	s3_r1	s3
ENST00000332246.10	180	9	s3_r1	s3
ENST00000332272.9	155	2	s3_r1	s3
ENST00000332290.3	140	20	s3_r1	s3
ENST00000332298.9	43	4	s3_r1	s3
ENST00000332303.6	73	18	s3_r1	s3
ENST00000332349.5	182	12	s3_r1	s3
ENST00000332395.7	152	15	s3_r1	s3
ENST00000332431.5	72	5	s3_r1	s3
ENST00000332435.10	140	1	s3_r1	s3
ENST00000332438.4	71	1	s3_r1	s3
ENST00000332439.5	90	4	s3_r1	s3
ENST00000332468.5	161	2	s3_r1	s3
ENST00000332496.10	90	4	s3_r1	s3
ENST00000332499.4	51	27	s3_r1	s3
ENST00000332503.6	50	2	s3_r1	s3
ENST00000332536.10	52	1	s3_r1	s3
ENST00000332556.5	150	152	s3_r1	s3
ENST00000332582.5	17	1	s3_r1	s3
ENST00000332592.7	71	1	s3_r1	s3
ENST00000332598.7	109	398	s3_r1	s3
ENST00000332624.8	46	40	s3_r1	s3
ENST00000332629.7	33	5	s3_r1	s3
ENST00000332674.9	33	17	s3_r1	s3
ENST00000332680.8	120	18	s3_r1	s3
ENST00000332687.11	99	27	s3_r1	s3
ENST00000332707.10	38	106	s3_r1	s3
ENST00000332725.7	31	5	s3_r1	s3
ENST00000332728.8	42	1	s3_r1	s3
ENST00000332772.4	159	1	s3_r1	s3
ENST00000332780.4	60	14	s3_r1	s3
ENST00000332783.12	200	5	s3_r1	s3
ENST00000332810.4	44	13	s3_r1	s3
ENST00000332830.9	123	9	s3_r1	s3
ENST00000332843.3	131	2	s3_r1	s3
ENST00000332853.9	33	6	s3_r1	s3
ENST00000332854.11	22	1	s3_r1	s3
ENST00000332858.10	140	13	s3_r1	s3
ENST00000332859.11	65	100	s3_r1	s3
ENST00000332884.11	71	19	s3_r1	s3
ENST00000332896.8	94	13	s3_r1	s3
ENST00000332947.6	94	1	s3_r1	s3
ENST00000332966.8	129	2	s3_r1	s3
ENST00000332981.11	174	1	s3_r1	s3
ENST00000333003.10	159	6	s3_r1	s3
ENST00000333007.8	147	6	s3_r1	s3
ENST00000333012.5	19	1	s3_r1	s3
ENST00000333027.7	91	4	s3_r1	s3
ENST00000333039.4	179	5	s3_r1	s3
ENST00000333050.7	122	3	s3_r1	s3
ENST00000333055.8	89	49	s3_r1	s3
ENST00000333082.7	174	3	s3_r1	s3
ENST00000333090.5	99	93	s3_r1	s3
ENST00000333119.7	47	66	s3_r1	s3
ENST00000333130.4	58	38	s3_r1	s3
ENST00000333137.12	129	44	s3_r1	s3
ENST00000333167.13	45	17	s3_r1	s3
ENST00000333175.9	99	7	s3_r1	s3
ENST00000333188.10	29	95	s3_r1	s3
ENST00000333201.13	51	3	s3_r1	s3
ENST00000333202.8	175	8	s3_r1	s3
ENST00000333206.10	115	3	s3_r1	s3
ENST00000333213.11	136	1	s3_r1	s3
ENST00000333219.9	158	5	s3_r1	s3
ENST00000333229.6	28	1	s3_r1	s3
ENST00000333234.5	234	1	s3_r1	s3
ENST00000333244.6	49	1	s3_r1	s3
ENST00000333254.4	85	1	s3_r1	s3
ENST00000333256.11	47	31	s3_r1	s3
ENST00000333305.5	136	8	s3_r1	s3
ENST00000333314.3	15	2	s3_r1	s3
ENST00000333323.6	78	1	s3_r1	s3
ENST00000333371.8	222	2	s3_r1	s3
ENST00000333383.8	120	1	s3_r1	s3
ENST00000333396.11	141	4	s3_r1	s3
ENST00000333421.7	119	10	s3_r1	s3
ENST00000333449.9	49	63	s3_r1	s3
ENST00000333483.14	70	3	s3_r1	s3
ENST00000333486.4	66	11	s3_r1	s3
ENST00000333503.8	56	36	s3_r1	s3
ENST00000333511.9	141	24	s3_r1	s3
ENST00000333590.6	50	2	s3_r1	s3
ENST00000333610.4	146	4	s3_r1	s3
ENST00000333611.8	196	3	s3_r1	s3
ENST00000333628.4	121	111	s3_r1	s3
ENST00000333634.10	36	3	s3_r1	s3
ENST00000333646.10	104	1	s3_r1	s3
ENST00000333651.11	66	42	s3_r1	s3
ENST00000333676.8	64	69	s3_r1	s3
ENST00000333677.7	90	1	s3_r1	s3
ENST00000333725.10	77	14	s3_r1	s3
ENST00000333751.8	122	14	s3_r1	s3
ENST00000333762.6	50	35	s3_r1	s3
ENST00000333775.9	54	24	s3_r1	s3
ENST00000333896.5	33	2	s3_r1	s3
ENST00000333916.8	194	1	s3_r1	s3
ENST00000333924.6	98	4	s3_r1	s3
ENST00000333926.6	76	19	s3_r1	s3
ENST00000333942.10	109	8	s3_r1	s3
ENST00000333957.8	114	1	s3_r1	s3
ENST00000333972.11	143	1	s3_r1	s3
ENST00000333990.10	113	2	s3_r1	s3
ENST00000334010.11	52	1	s3_r1	s3
ENST00000334035.9	46	6	s3_r1	s3
ENST00000334047.12	113	40	s3_r1	s3
ENST00000334062.8	149	12	s3_r1	s3
ENST00000334082.11	159	10	s3_r1	s3
ENST00000334116.7	94	2	s3_r1	s3
ENST00000334121.11	129	9	s3_r1	s3
ENST00000334126.12	44	3	s3_r1	s3
ENST00000334133.9	49	67	s3_r1	s3
ENST00000334136.11	123	4	s3_r1	s3
ENST00000334141.7	27	1	s3_r1	s3
ENST00000334163.4	39	18	s3_r1	s3
ENST00000334197.12	133	1	s3_r1	s3
ENST00000334205.9	127	17	s3_r1	s3
ENST00000334211.12	46	3	s3_r1	s3
ENST00000334213.10	124	1	s3_r1	s3
ENST00000334218.9	118	4	s3_r1	s3
ENST00000334220.9	87	15	s3_r1	s3
ENST00000334241.9	46	2	s3_r1	s3
ENST00000334256.9	114	21	s3_r1	s3
ENST00000334270.3	128	6	s3_r1	s3
ENST00000334274.9	126	3	s3_r1	s3
ENST00000334295.9	55	29	s3_r1	s3
ENST00000334304.10	67	24	s3_r1	s3
ENST00000334307.10	35	5	s3_r1	s3
ENST00000334318.10	83	3	s3_r1	s3
ENST00000334344.11	36	2	s3_r1	s3
ENST00000334350.7	48	3	s3_r1	s3
ENST00000334351.8	24	36	s3_r1	s3
ENST00000334352.8	70	6	s3_r1	s3
ENST00000334363.14	177	1	s3_r1	s3
ENST00000334370.8	135	4	s3_r1	s3
ENST00000334379.11	169	9	s3_r1	s3
ENST00000334398.8	59	2	s3_r1	s3
ENST00000334414.11	199	4	s3_r1	s3
ENST00000334418.6	30	2	s3_r1	s3
ENST00000334421.5	92	2	s3_r1	s3
ENST00000334444.11	194	2	s3_r1	s3
ENST00000334462.10	38	7	s3_r1	s3
ENST00000334464.7	52	22	s3_r1	s3
ENST00000334475.10	94	6	s3_r1	s3
ENST00000334478.9	66	172	s3_r1	s3
ENST00000334482.9	59	2	s3_r1	s3
ENST00000334512.10	54	22	s3_r1	s3
ENST00000334513.6	95	1	s3_r1	s3
ENST00000334527.12	70	73	s3_r1	s3
ENST00000334530.9	38	2	s3_r1	s3
ENST00000334534.10	64	1	s3_r1	s3
ENST00000334536.12	97	2	s3_r1	s3
ENST00000334538.13	176	7	s3_r1	s3
ENST00000334553.10	182	1	s3_r1	s3
ENST00000334554.12	125	16	s3_r1	s3
ENST00000334571.7	63	5	s3_r1	s3
ENST00000334583.11	21	6	s3_r1	s3
ENST00000334598.12	105	13	s3_r1	s3
ENST00000334635.10	81	1	s3_r1	s3
ENST00000334636.10	64	2	s3_r1	s3
ENST00000334651.11	53	39	s3_r1	s3
ENST00000334660.10	56	59	s3_r1	s3
ENST00000334661.5	38	16	s3_r1	s3
ENST00000334678.8	62	38	s3_r1	s3
ENST00000334690.11	53	14	s3_r1	s3
ENST00000334696.11	124	3	s3_r1	s3
ENST00000334701.11	60	34	s3_r1	s3
ENST00000334705.12	138	33	s3_r1	s3
ENST00000334731.7	52	7	s3_r1	s3
ENST00000334743.9	27	8	s3_r1	s3
ENST00000334746.10	184	3	s3_r1	s3
ENST00000334785.12	201	8	s3_r1	s3
ENST00000334801.7	94	25	s3_r1	s3
ENST00000334805.11	109	7	s3_r1	s3
ENST00000334815.6	157	3	s3_r1	s3
ENST00000334816.12	123	3	s3_r1	s3
ENST00000334828.6	63	706	s3_r1	s3
ENST00000334869.9	154	30	s3_r1	s3
ENST00000334884.9	16	3	s3_r1	s3
ENST00000334888.9	52	5	s3_r1	s3
ENST00000334928.11	34	1	s3_r1	s3
ENST00000334933.8	56	2	s3_r1	s3
ENST00000334944.9	133	2	s3_r1	s3
ENST00000334955.13	65	3	s3_r1	s3
ENST00000334956.15	63	68	s3_r1	s3
ENST00000334975.13	139	5	s3_r1	s3
ENST00000334976.11	165	52	s3_r1	s3
ENST00000334982.9	131	31	s3_r1	s3
ENST00000334983.10	70	13	s3_r1	s3
ENST00000335005.10	184	4	s3_r1	s3
ENST00000335007.10	61	44	s3_r1	s3
ENST00000335025.12	29	3	s3_r1	s3
ENST00000335119.4	89	3	s3_r1	s3
ENST00000335146.11	65	1	s3_r1	s3
ENST00000335171.10	140	1	s3_r1	s3
ENST00000335174.6	61	10	s3_r1	s3
ENST00000335181.10	52	961	s3_r1	s3
ENST00000335251.11	119	6	s3_r1	s3
ENST00000335255.10	55	27	s3_r1	s3
ENST00000335263.9	164	4	s3_r1	s3
ENST00000335272.10	58	33	s3_r1	s3
ENST00000335281.8	113	10	s3_r1	s3
ENST00000335290.10	17	1	s3_r1	s3
ENST00000335312.8	60	12	s3_r1	s3
ENST00000335325.9	67	24	s3_r1	s3
ENST00000335327.6	42	4	s3_r1	s3
ENST00000335350.10	120	48	s3_r1	s3
ENST00000335351.8	124	14	s3_r1	s3
ENST00000335367.7	49	2	s3_r1	s3
ENST00000335390.6	126	7	s3_r1	s3
ENST00000335420.10	22	8	s3_r1	s3
ENST00000335464.10	116	16	s3_r1	s3
ENST00000335472.12	133	3	s3_r1	s3
ENST00000335500.8	316	1	s3_r1	s3
ENST00000335503.3	152	18	s3_r1	s3
ENST00000335504.9	52	24	s3_r1	s3
ENST00000335508.11	87	31	s3_r1	s3
ENST00000335509.11	123	4	s3_r1	s3
ENST00000335514.10	51	38	s3_r1	s3
ENST00000335515.10	75	25	s3_r1	s3
ENST00000335539.7	118	1	s3_r1	s3
ENST00000335574.10	89	3	s3_r1	s3
ENST00000335606.11	99	9	s3_r1	s3
ENST00000335624.5	45	3	s3_r1	s3
ENST00000335625.10	55	1	s3_r1	s3
ENST00000335647.9	62	2	s3_r1	s3
ENST00000335659.7	174	4	s3_r1	s3
ENST00000335670.11	141	6	s3_r1	s3
ENST00000335681.10	164	9	s3_r1	s3
ENST00000335693.9	97	7	s3_r1	s3
ENST00000335698.4	45	40	s3_r1	s3
ENST00000335725.9	168	3	s3_r1	s3
ENST00000335753.8	109	2	s3_r1	s3
ENST00000335754.8	50	17	s3_r1	s3
ENST00000335757.10	122	44	s3_r1	s3
ENST00000335765.9	42	18	s3_r1	s3
ENST00000335783.4	141	1	s3_r1	s3
ENST00000335791.10	44	22	s3_r1	s3
ENST00000335793.4	22	3	s3_r1	s3
ENST00000335798.8	211	1	s3_r1	s3
ENST00000335815.7	33	6	s3_r1	s3
ENST00000335858.11	95	1	s3_r1	s3
ENST00000335866.7	160	9	s3_r1	s3
ENST00000335870.7	71	5	s3_r1	s3
ENST00000335877.11	59	35	s3_r1	s3
ENST00000335890.3	39	16	s3_r1	s3
ENST00000335891.5	133	5	s3_r1	s3
ENST00000335895.12	49	208	s3_r1	s3
ENST00000335934.8	95	19	s3_r1	s3
ENST00000335965.11	109	13	s3_r1	s3
ENST00000335968.8	172	4	s3_r1	s3
ENST00000335972.11	34	29	s3_r1	s3
ENST00000335997.11	115	3	s3_r1	s3
ENST00000335999.7	23	9	s3_r1	s3
ENST00000336023.9	128	610	s3_r1	s3
ENST00000336032.4	10	17	s3_r1	s3
ENST00000336034.8	116	1	s3_r1	s3
ENST00000336053.10	63	14	s3_r1	s3
ENST00000336057.9	63	1	s3_r1	s3
ENST00000336066.8	164	5	s3_r1	s3
ENST00000336078.8	191	5	s3_r1	s3
ENST00000336079.8	32	58	s3_r1	s3
ENST00000336083.8	88	31	s3_r1	s3
ENST00000336086.10	54	2	s3_r1	s3
ENST00000336095.10	47	8	s3_r1	s3
ENST00000336097.7	112	7	s3_r1	s3
ENST00000336111.9	10	2	s3_r1	s3
ENST00000336119.8	120	1	s3_r1	s3
ENST00000336126.6	172	5	s3_r1	s3
ENST00000336128.12	160	3	s3_r1	s3
ENST00000336133.8	57	31	s3_r1	s3
ENST00000336138.4	83	6	s3_r1	s3
ENST00000336139.8	162	3	s3_r1	s3
ENST00000336152.8	192	18	s3_r1	s3
ENST00000336156.10	100	17	s3_r1	s3
ENST00000336174.12	105	2	s3_r1	s3
ENST00000336180.7	67	27	s3_r1	s3
ENST00000336184.6	41	3	s3_r1	s3
ENST00000336216.9	44	4	s3_r1	s3
ENST00000336219.4	116	16	s3_r1	s3
ENST00000336230.10	115	1	s3_r1	s3
ENST00000336233.10	130	36	s3_r1	s3
ENST00000336237.10	405	2	s3_r1	s3
ENST00000336273.8	75	72	s3_r1	s3
ENST00000336278.8	136	12	s3_r1	s3
ENST00000336279.9	107	1	s3_r1	s3
ENST00000336283.9	69	44	s3_r1	s3
ENST00000336292.11	132	2	s3_r1	s3
ENST00000336294.10	30	2	s3_r1	s3
ENST00000336300.9	74	1	s3_r1	s3
ENST00000336307.6	19	2	s3_r1	s3
ENST00000336308.10	129	24	s3_r1	s3
ENST00000336314.9	168	13	s3_r1	s3
ENST00000336349.6	47	30	s3_r1	s3
ENST00000336378.8	35	2	s3_r1	s3
ENST00000336395.6	124	13	s3_r1	s3
ENST00000336418.9	48	25	s3_r1	s3
ENST00000336430.11	144	2	s3_r1	s3
ENST00000336431.10	215	15	s3_r1	s3
ENST00000336451.8	74	1	s3_r1	s3
ENST00000336452.11	114	10	s3_r1	s3
ENST00000336458.13	116	119	s3_r1	s3
ENST00000336498.8	46	6	s3_r1	s3
ENST00000336505.11	240	1	s3_r1	s3
ENST00000336509.8	68	3	s3_r1	s3
ENST00000336517.8	100	2	s3_r1	s3
ENST00000336520.8	38	9	s3_r1	s3
ENST00000336564.5	51	13	s3_r1	s3
ENST00000336576.10	120	9	s3_r1	s3
ENST00000336577.9	147	1	s3_r1	s3
ENST00000336578.5	43	1	s3_r1	s3
ENST00000336592.11	35	24	s3_r1	s3
ENST00000336596.7	40	1	s3_r1	s3
ENST00000336615.9	85	75	s3_r1	s3
ENST00000336617.8	49	10	s3_r1	s3
ENST00000336643.10	59	50	s3_r1	s3
ENST00000336648.8	46	3	s3_r1	s3
ENST00000336665.9	105	3	s3_r1	s3
ENST00000336686.9	225	1	s3_r1	s3
ENST00000336687.6	122	1	s3_r1	s3
ENST00000336689.8	64	3	s3_r1	s3
ENST00000336695.4	70	8	s3_r1	s3
ENST00000336702.7	106	2	s3_r1	s3
ENST00000336714.8	33	21	s3_r1	s3
ENST00000336715.11	15	6	s3_r1	s3
ENST00000336727.7	69	1	s3_r1	s3
ENST00000336735.9	54	77	s3_r1	s3
ENST00000336737.8	49	19	s3_r1	s3
ENST00000336749.3	43	1	s3_r1	s3
ENST00000336755.10	22	4	s3_r1	s3
ENST00000336761.10	86	1	s3_r1	s3
ENST00000336767.6	151	28	s3_r1	s3
ENST00000336783.9	169	1	s3_r1	s3
ENST00000336787.6	73	3	s3_r1	s3
ENST00000336798.11	115	1	s3_r1	s3
ENST00000336811.10	29	12	s3_r1	s3
ENST00000336812.5	73	46	s3_r1	s3
ENST00000336824.8	83	21	s3_r1	s3
ENST00000336838.10	184	1	s3_r1	s3
ENST00000336854.9	89	103	s3_r1	s3
ENST00000336865.6	110	9	s3_r1	s3
ENST00000336868.8	55	8	s3_r1	s3
ENST00000336873.9	66	4	s3_r1	s3
ENST00000336909.9	161	70	s3_r1	s3
ENST00000336916.8	180	1453	s3_r1	s3
ENST00000336926.11	35	7	s3_r1	s3
ENST00000336934.10	69	4	s3_r1	s3
ENST00000336949.7	55	14	s3_r1	s3
ENST00000336976.10	169	3	s3_r1	s3
ENST00000336984.6	43	2	s3_r1	s3
ENST00000336985.11	68	3	s3_r1	s3
ENST00000336990.8	112	2	s3_r1	s3
ENST00000337002.9	52	101	s3_r1	s3
ENST00000337003.4	37	10	s3_r1	s3
ENST00000337004.8	62	9	s3_r1	s3
ENST00000337006.8	63	1	s3_r1	s3
ENST00000337014.10	86	1	s3_r1	s3
ENST00000337018.10	29	4	s3_r1	s3
ENST00000337057.8	137	2	s3_r1	s3
ENST00000337080.8	87	8	s3_r1	s3
ENST00000337109.9	105	19	s3_r1	s3
ENST00000337110.11	120	13	s3_r1	s3
ENST00000337120.9	38	7	s3_r1	s3
ENST00000337130.10	49	44	s3_r1	s3
ENST00000337132.10	61	40	s3_r1	s3
ENST00000337137.9	28	5	s3_r1	s3
ENST00000337138.9	88	202	s3_r1	s3
ENST00000337147.11	231	5	s3_r1	s3
ENST00000337174.7	156	6	s3_r1	s3
ENST00000337179.9	115	24	s3_r1	s3
ENST00000337190.7	84	46	s3_r1	s3
ENST00000337195.9	36	31	s3_r1	s3
ENST00000337198.10	132	26	s3_r1	s3
ENST00000337211.8	11	2	s3_r1	s3
ENST00000337225.5	204	1	s3_r1	s3
ENST00000337227.9	55	9	s3_r1	s3
ENST00000337231.5	62	40	s3_r1	s3
ENST00000337233.9	124	13	s3_r1	s3
ENST00000337248.9	112	2	s3_r1	s3
ENST00000337273.10	52	64	s3_r1	s3
ENST00000337288.10	142	70	s3_r1	s3
ENST00000337304.2	96	11	s3_r1	s3
ENST00000337318.8	29	6	s3_r1	s3
ENST00000337331.10	172	8	s3_r1	s3
ENST00000337338.9	93	15	s3_r1	s3
ENST00000337343.9	146	1	s3_r1	s3
ENST00000337344.9	36	16	s3_r1	s3
ENST00000337354.8	51	19	s3_r1	s3
ENST00000337363.8	299	1	s3_r1	s3
ENST00000337386.10	147	11	s3_r1	s3
ENST00000337387.4	64	50	s3_r1	s3
ENST00000337392.10	45	69	s3_r1	s3
ENST00000337393.10	44	6	s3_r1	s3
ENST00000337400.6	183	1	s3_r1	s3
ENST00000337404.8	56	2	s3_r1	s3
ENST00000337425.10	184	1	s3_r1	s3
ENST00000337432.9	64	4	s3_r1	s3
ENST00000337433.10	73	4	s3_r1	s3
ENST00000337435.9	84	11	s3_r1	s3
ENST00000337451.8	59	9	s3_r1	s3
ENST00000337478.3	151	23	s3_r1	s3
ENST00000337488.11	40	2	s3_r1	s3
ENST00000337491.7	127	13	s3_r1	s3
ENST00000337495.9	49	2	s3_r1	s3
ENST00000337514.11	60	12	s3_r1	s3
ENST00000337523.10	11	1	s3_r1	s3
ENST00000337526.11	77	4	s3_r1	s3
ENST00000337537.8	53	25	s3_r1	s3
ENST00000337540.11	119	2	s3_r1	s3
ENST00000337554.8	81	396	s3_r1	s3
ENST00000337576.7	131	1	s3_r1	s3
ENST00000337612.9	32	5	s3_r1	s3
ENST00000337619.11	54	67	s3_r1	s3
ENST00000337620.8	44	30	s3_r1	s3
ENST00000337623.7	257	3	s3_r1	s3
ENST00000337659.11	195	6	s3_r1	s3
ENST00000337664.9	139	4	s3_r1	s3
ENST00000337665.8	90	2	s3_r1	s3
ENST00000337673.7	29	4	s3_r1	s3
ENST00000337679.12	94	3	s3_r1	s3
ENST00000337682.9	67	3	s3_r1	s3
ENST00000337702.5	116	10	s3_r1	s3
ENST00000337714.8	14	5	s3_r1	s3
ENST00000337737.8	10	4	s3_r1	s3
ENST00000337738.6	36	6	s3_r1	s3
ENST00000337755.9	142	13	s3_r1	s3
ENST00000337768.10	40	12	s3_r1	s3
ENST00000337815.9	122	11	s3_r1	s3
ENST00000337841.4	46	3	s3_r1	s3
ENST00000337843.7	67	1	s3_r1	s3
ENST00000337852.10	37	1	s3_r1	s3
ENST00000337859.11	67	53	s3_r1	s3
ENST00000337872.9	26	3	s3_r1	s3
ENST00000337907.7	76	1	s3_r1	s3
ENST00000337910.10	85	4	s3_r1	s3
ENST00000337919.9	89	1	s3_r1	s3
ENST00000337929.8	102	4	s3_r1	s3
ENST00000337943.9	79	7	s3_r1	s3
ENST00000337959.8	145	14	s3_r1	s3
ENST00000337963.9	125	3	s3_r1	s3
ENST00000337970.7	174	5	s3_r1	s3
ENST00000337975.6	128	7	s3_r1	s3
ENST00000337979.9	115	6	s3_r1	s3
ENST00000337990.2	19	2	s3_r1	s3
ENST00000337995.4	35	2	s3_r1	s3
ENST00000338008.9	46	7	s3_r1	s3
ENST00000338034.9	68	16	s3_r1	s3
ENST00000338037.11	84	1	s3_r1	s3
ENST00000338042.10	177	7	s3_r1	s3
ENST00000338051.4	46	4	s3_r1	s3
ENST00000338074.7	121	5	s3_r1	s3
ENST00000338086.9	28	9	s3_r1	s3
ENST00000338110.11	71	64	s3_r1	s3
ENST00000338121.10	43	5	s3_r1	s3
ENST00000338128.13	122	1	s3_r1	s3
ENST00000338134.8	155	3	s3_r1	s3
ENST00000338144.8	48	2	s3_r1	s3
ENST00000338146.7	77	9	s3_r1	s3
ENST00000338148.8	51	25	s3_r1	s3
ENST00000338154.11	13	1	s3_r1	s3
ENST00000338163.10	31	1	s3_r1	s3
ENST00000338167.10	172	195	s3_r1	s3
ENST00000338179.6	258	3	s3_r1	s3
ENST00000338205.9	54	13	s3_r1	s3
ENST00000338222.7	41	19	s3_r1	s3
ENST00000338244.6	35	3	s3_r1	s3
ENST00000338252.7	59	1	s3_r1	s3
ENST00000338272.9	111	57	s3_r1	s3
ENST00000338302.7	77	5	s3_r1	s3
ENST00000338338.9	44	17	s3_r1	s3
ENST00000338343.10	4	1	s3_r1	s3
ENST00000338369.6	70	9	s3_r1	s3
ENST00000338370.7	34	6	s3_r1	s3
ENST00000338376.8	173	20	s3_r1	s3
ENST00000338380.2	111	2	s3_r1	s3
ENST00000338382.10	149	9	s3_r1	s3
ENST00000338399.9	130	17	s3_r1	s3
ENST00000338401.8	51	2	s3_r1	s3
ENST00000338415.8	128	20	s3_r1	s3
ENST00000338435.8	132	85	s3_r1	s3
ENST00000338446.8	90	2	s3_r1	s3
ENST00000338447.10	10	2	s3_r1	s3
ENST00000338458.8	53	2	s3_r1	s3
ENST00000338465.5	128	1	s3_r1	s3
ENST00000338483.7	98	64	s3_r1	s3
ENST00000338492.9	135	31	s3_r1	s3
ENST00000338502.8	72	6	s3_r1	s3
ENST00000338517.8	87	8	s3_r1	s3
ENST00000338530.8	42	4	s3_r1	s3
ENST00000338564.9	13	1	s3_r1	s3
ENST00000338565.3	96	1	s3_r1	s3
ENST00000338588.8	189	14	s3_r1	s3
ENST00000338591.8	183	13	s3_r1	s3
ENST00000338595.7	84	1	s3_r1	s3
ENST00000338608.7	32	2	s3_r1	s3
ENST00000338625.9	114	13	s3_r1	s3
ENST00000338631.10	127	1	s3_r1	s3
